hsa00072,HMGCS1|HMGCS2|HMGCL|ACAT1|ACAT2|BDH2|BDH1|OXCT1|OXCT2,C00332|C00356|C00207|C00164|C01089|C00024
hsa00100,SC5D|EBP|DHCR7|SC5D|EBP|SC5D|DHCR24|DHCR7|SC5D|DHCR24|DHCR24|DHCR24|DHCR24|DHCR24|DHCR24|CYP51A1|TM7SF2|DHCR7|LSS|TM7SF2|EBP|NSDHL|DHCR24|FAXDC2|MSMO1|CYP51A1|HSD17B7|CEL|LIPA|SOAT1|SOAT2|CYP2R1|CYP27B1|FDFT1|FDFT1|SQLE,C01673|C01561|C01902|C05442|C15776|C11508|C01802|C01789|C15781|C05107|C15780|C15783|C01753|C08830|C08821|C15782|C02141|C01943|C11523|C01054|C01724|C05109|C04525|C11455|C15915|C05108|C15777|C15808|C15778|C15816|C01189|C01164|C05443|C05103|C05437|C05440|C01694|C03845|C11522|C05441|C05439|C15777|C00187|C02530|C18231|C07712|C00448|C03428|C00751
hsa00120,CYP46A1|CYP7B1|CYP7A1|CYP7B1|CYP27A1|CYP27A1|AKR1D1|AKR1C4|CYP27A1|AMACR|ACOX2|AKR1C4|CH25H|CYP7A1|HSD17B4|SCP2|SCP2|SLC27A5|BAAT|CYP27A1|CYP27A1|CYP27A1|HSD3B7|HSD3B7|HSD3B7|HSD3B7|BAAT|SLC27A5|BAAT|BAAT|CYP8B1|CYP39A1|SLC27A5|CYP27A1|CYP27A1|CYP27A1|AMACR|ACOX2|HSD17B4|SLC27A5|AKR1D1|HSD17B4|HSD17B4|CYP7B1|HSD3B7|ACOT8|ACOT8,C00187|C03594|C15610|C15519|C13550|C05455|C17336|C17333|C17335|C17337|C17331|C17332|C17339|C05451|C05453|C05454|C05449|C15613|C01794|C05337|C06341|C05446|C01301|C04722|C17343|C05460|C05467|C05452|C05444|C05445|C04554|C17345|C17346|C05447|C00037|C05465|C00245|C02528|C05466|C00037|C05122|C00245|C00695|C01921|C05468|C02528...|C02528...|C05448|C05450|C15518|C15520
hsa00130,COQ2|COQ3|HPD|TAT|COQ6|COQ5|COQ7|COQ3|GGCX|VKORC1|NQO1|NQO1|GGCX|VKORC1,C16519|C03657|C06986|C00885|C00156|C00399...|C03160|C02730|C17554...|C17559...|C17552...|C17560...|C17561...|C05848...|C05807...|C17551...|C05817|C15547|C00544|C00811|C00082|C01179|C03672|C00223|C02949|C05847...|C05427|C05818|C13309|C02059|C05427|C00828|C04146|C04145|C17570|C14151|C02477|C10385|C14152|C15882|C02483|C15883|C17562...|C18131|C10793|C18132|C18133|C17412|C03993|C18135|C18134|C00341|C05849|C05819|C03313|C20265|C00251|C16999|C17010|C17017|C17018|C20772|C20773|C00423
hsa00140,HSD17B1|HSD17B2|HSD17B12|HSD17B7|HSD17B8|HSD17B6|STS|SULT2B1|CYP11A1|CYP11A1|CYP11A1|CYP11A1|CYP11A1|CYP11A1|CYP17A1|CYP21A2|HSD3B1|HSD3B2|HSD3B1|HSD3B2|CYP7B1|STS|SULT2B1|HSD3B1|HSD3B2|HSD3B1|HSD3B2|HSD3B1|HSD3B2|HSD3B1|HSD3B2|HSD3B1|HSD3B2|HSD3B1|HSD3B2|HSD3B1|HSD3B2|HSD3B1|HSD3B2|CYP11B2|SULT2B1|STS|CYP1A1|CYP1A2|CYP3A7|HSD3B1|HSD3B2|HSD3B1|HSD3B2|HSD3B1|HSD3B2|HSD3B1|HSD3B2|CYP21A2|HSD3B1|HSD3B2|HSD3B1|HSD3B2|CYP17A1|SRD5A1|SRD5A2|SRD5A3|AKR1C4|AKR1C1|AKR1C2|AKR1C3|CYP11B2|AKR1D1|AKR1C4|CYP11B2|CYP21A2|HSD11B1|HSD11B2|AKR1C4|HSD11B1|CYP11B2|CYP21A2|AKR1D1|SRD5A1|SRD5A2|SRD5A3|AKR1C4|AKR1C4|AKR1C1|AKR1C2|AKR1C3|AKR1C4|AKR1C1|AKR1C2|AKR1C3|CYP17A1|CYP11B2|CYP21A2|CYP21A2|HSD17B1|HSD17B2|HSD17B12|HSD17B7|HSD17B8|HSD17B6|AKR1D1|AKR1C4|CYP11B2|AKR1D1|AKR1C4|HSD11B1|HSD11B2|CYP17A1|HSD17B3|AKR1C3|HSD17B2|HSD17B8|HSD17B6|CYP11B2|HSD11B1|AKR1C4|AKR1D1|UGT2B11|UGT2A1|UGT2B28|UGT1A10|UGT1A8|UGT1A7|UGT1A6|UGT1A5|UGT1A9|UGT1A4|UGT1A1|UGT1A3|UGT2A2|UGT2B4|UGT2B7|UGT2B10|UGT2B15|UGT2B17|UGT2A3|SRD5A1|SRD5A2|SRD5A3|AKR1C4|UGT2B11|UGT2A1|UGT2B28|UGT1A10|UGT1A8|UGT1A7|UGT1A6|UGT1A5|UGT1A9|UGT1A4|UGT1A1|UGT1A3|UGT2A2|UGT2B4|UGT2B7|UGT2B10|UGT2B15|UGT2B17|UGT2A3|CYP1A1|UGT2B11|UGT2A1|UGT2B28|UGT1A10|UGT1A8|UGT1A7|UGT1A6|UGT1A5|UGT1A9|UGT1A4|UGT1A1|UGT1A3|UGT2A2|UGT2B4|UGT2B7|UGT2B10|UGT2B15|UGT2B17|UGT2A3|HSD17B1|HSD17B2|HSD17B12|HSD17B7|HSD17B8|HSD17B6|SRD5A1|SRD5A2|SRD5A3|AKR1C4|AKR1D1|UGT2B11|UGT2A1|UGT2B28|UGT1A10|UGT1A8|UGT1A7|UGT1A6|UGT1A5|UGT1A9|UGT1A4|UGT1A1|UGT1A3|UGT2A2|UGT2B4|UGT2B7|UGT2B10|UGT2B15|UGT2B17|UGT2A3|UGT2B11|UGT2A1|UGT2B28|UGT1A10|UGT1A8|UGT1A7|UGT1A6|UGT1A5|UGT1A9|UGT1A4|UGT1A1|UGT1A3|UGT2A2|UGT2B4|UGT2B7|UGT2B10|UGT2B15|UGT2B17|UGT2A3|CYP1A1|COMT|UGT2B11|UGT2A1|UGT2B28|UGT1A10|UGT1A8|UGT1A7|UGT1A6|UGT1A5|UGT1A9|UGT1A4|UGT1A1|UGT1A3|UGT2A2|UGT2B4|UGT2B7|UGT2B10|UGT2B15|UGT2B17|UGT2A3|UGT2B11|UGT2A1|UGT2B28|UGT1A10|UGT1A8|UGT1A7|UGT1A6|UGT1A5|UGT1A9|UGT1A4|UGT1A1|UGT1A3|UGT2A2|UGT2B4|UGT2B7|UGT2B10|UGT2B15|UGT2B17|UGT2A3|COMT|CYP1B1|SULT1E1|UGT2B11|UGT2A1|UGT2B28|UGT1A10|UGT1A8|UGT1A7|UGT1A6|UGT1A5|UGT1A9|UGT1A4|UGT1A1|UGT1A3|UGT2A2|UGT2B4|UGT2B7|UGT2B10|UGT2B15|UGT2B17|UGT2A3|AKR1C4|CYP7A1|CYP11B2|CYP17A1|CYP17A1|CYP2E1|CYP3A4|CYP3A4,C05138|C05485|C05489|C00735|C00762|C05481|C05471|C05472|C05482|C18075|C05497|C05498|C18041|C13712|C05480|C18042|C05484|C05478|C05477|C05483|C01124|C05473|C05474|C18039|C18040|C13713|C18043|C00187|C05502|C05501|C18044|C18038|C02373|C03747|C04042|C01227|C05139|C05140|C04295|C05284|C05285|C03772|C00674|C04373|C11136|C00523|C11135|C05290|C05297|C05294|C05295|C03917|C03852|C05293|C11134|C04676|C05300|C05141|C11133|C02537|C05298|C11132|C08358|C05504|C05301|C08357|C05503|C03935|C11131|C08359|C05296|C05291|C04518|C18045|C05475|C01953|C05499|C04555|C02140|C02538|C05488|C05487|C05500|C00280|C00535|C00410|C03205|C01176|C01780|C05476|C05302|C05299|C05470|C05469|C05284|C00468|C00951|C05479|C03681|C05490
hsa00190,COX4I1|COX4I2|NDUFC2-KCTD14|NDUFC2|NDUFC1|NDUFB10|NDUFB9|NDUFB8|NDUFB7|NDUFB6|NDUFB5|NDUFB4|NDUFB3|NDUFB2|NDUFB1|NDUFA11|NDUFAB1|NDUFA10|NDUFA9|NDUFA8|NDUFA7|NDUFA6|NDUFA5|NDUFA4|NDUFA4L2|NDUFA3|NDUFA2|NDUFA1|NDUFV3|NDUFV2|NDUFV1|NDUFS8|NDUFS7|NDUFS6|NDUFS5|NDUFS4|NDUFS3|NDUFS2|NDUFS1|MT-ND6|MT-ND5|MT-ND4L|MT-ND4|MT-ND3|MT-ND2|MT-ND1|COX17|COX15|COX11|NDUFC2-KCTD14|NDUFS7|NDUFA1|NDUFA2|NDUFA3|NDUFA4|NDUFA5|NDUFA6|NDUFA7|NDUFA8|NDUFA9|NDUFA10|NDUFAB1|NDUFB1|NDUFB2|NDUFB3|NDUFB4|NDUFB5|NDUFB6|NDUFB7|NDUFB8|NDUFB9|NDUFB10|NDUFC1|NDUFC2|NDUFS1|NDUFS2|NDUFS3|NDUFV1|NDUFS4|NDUFS5|NDUFS6|NDUFS8|NDUFV2|NDUFV3|NDUFA13|NDUFB11|NDUFA12|NDUFA4L2|COX8A|COX8C|COX7C|COX7B|COX7B2|COX7A1|COX7A2|COX7A2L|COX6C|NDUFC2-KCTD14|NDUFA11|NDUFS7|MT-ND1|MT-ND2|MT-ND3|MT-ND4|MT-ND4L|MT-ND5|MT-ND6|NDUFA1|NDUFA2|NDUFA3|NDUFA4|NDUFA5|NDUFA6|NDUFA7|NDUFA8|NDUFA9|NDUFA10|NDUFAB1|NDUFB1|NDUFB2|NDUFB3|NDUFB4|NDUFB5|NDUFB6|NDUFB7|NDUFB8|NDUFB9|NDUFB10|NDUFC1|NDUFC2|NDUFS1|NDUFS2|NDUFS3|NDUFV1|NDUFS4|NDUFS5|NDUFS6|NDUFS8|NDUFV2|NDUFV3|NDUFA13|NDUFB11|NDUFA12|NDUFA4L2|UQCR11|CYC1|UQCRQ|UQCR10|MT-CYB|UQCRB|UQCRC1|UQCRC2|UQCRFS1|UQCRH|COX6B2|COX4I1|COX5B|COX6A1|COX6A2|COX6B1|COX6C|COX7A1|COX7A2|COX7B|COX7C|COX8A|COX7B2|COX8C|MT-CO1|MT-CO2|MT-CO3|COX4I2|COX7A2L|COX5A|TCIRG1|ATP5H|ATP5L|ATP6V1G3|ATP6V0E2|ATP6V0A2|ATP6V0D2|ATP6V1C2|MT-ATP6|MT-ATP8|ATP5A1|ATP5B|ATP6V0A4|ATP5C1|ATP5D|ATP6V1D|ATP5E|ATP5F1|ATP5G1|ATP6V1H|ATP5G2|ATP5G3|ATP5I|ATP5J|ATP6V1A|ATP6V1B1|ATP6V1B2|ATP6V0C|ATP6V1C1|ATP6V1E1|ATP6V0B|ATP6V1G2|ATP6V0A1|ATP6AP1|ATP5O|ATP6V0E1|ATP6V1E2|ATP6V0D1|ATP6V1F|ATP6V1G1|ATP5J2|ATP12A|ATP4A|ATP4B|PPA2|PPA1|LHPP|SDHC|SDHD|SDHA|SDHB|UQCR11|UQCR10|UQCRQ|UQCRB|UQCRH|UQCRC2|UQCRC1|CYC1|MT-CYB|UQCRFS1|COX6B2|COX6B1|COX6A1|COX6A2|COX5B|COX5A|MT-CO2|MT-CO1|MT-CO3|COX10|ATP5B|ATP5A1|ATP5C1|ATP5O|ATP5D|ATP5E|ATP5G1|ATP5G2|ATP5G3|MT-ATP6|ATP5F1|ATP5I|ATP5J|ATP5J2|MT-ATP8|ATP5H|ATP5L|ATP6V1A|ATP6V1B1|ATP6V1B2|ATP6V1C2|ATP6V1C1|ATP6V1D|ATP6V1E1|ATP6V1E2|ATP6V1F|ATP6V1G3|ATP6V1G2|ATP6V1G1|ATP6V1H|TCIRG1|ATP6V0A2|ATP6V0A4|ATP6V0A1|ATP6V0D2|ATP6V0D1|ATP6V0E2|ATP6V0E1|ATP6AP1|ATP6V0C|ATP6V0B|NDUFB11|NDUFA12|NDUFA13|SDHA|SDHB|SDHC|SDHD,C00061|C00390|C00399|C00524|C00080|C00080|C00080|C00004|C00003|C00080|C00122|C00080|C00080|C00080|C00007|C00001|C00080|C00080|C00008|C00009|C00080|C00013|C00536|C00002|C00001|C00042
hsa00230,RRM2B|RRM1|RRM2|XDH|PRPS1L1|PRPS1|PRPS2|PPAT|GART|GART|GART|ATIC|ADSL|PAICS|PAICS|PNPT1|PDE10A|PDE11A|PDE1C|PDE2A|PDE3A|PDE3B|ADCY1|ADCY2|ADCY3|ADCY5|ADCY6|ADCY7|ADCY8|ADCY9|ADCY4|ADCY10|POLR3F|POLR3G|POLR3C|POLR3A|POLR3H|TWISTNB|POLR2J2|POLR1A|ZNRD1|POLR1D|POLR3K|POLR2A|POLR2B|POLR2C|POLR2D|POLR2E|POLR2F|POLR2G|POLR2H|POLR2I|POLR2J|POLR2K|POLR2L|POLR2J3|POLR3B|POLR3E|POLR1E|POLR3D|POLR1B|POLR3GL|POLR1C|POLD3|POLA2|POLE3|POLA1|POLD1|POLD2|POLE|POLE2|PRIM1|PRIM2|POLE4|POLD4|ENTPD8|ENTPD1|ENTPD3|ENTPD2|NME6|NME7|NME1|NME2|NME3|NME4|NME1-NME2|NME5|NME6|NME7|NME1|NME2|NME3|NME4|NME1-NME2|NME5|RRM2B|RRM1|RRM2|ENTPD8|ENTPD1|ENTPD3|AK7|AK8|AK1|AK2|AK4|AK5|ADSL|ADSSL1|ADSS|AMPD1|AMPD2|AMPD3|NT5C1B-RDH14|NT5C3B|NT5C2|NT5C|NT5E|NT5C3A|NT5M|NT5C1A|NT5C1B|ADK|APRT|NT5C1B-RDH14|NT5C3B|NT5C2|NT5C|NT5E|NT5C3A|NT5M|NT5C1A|NT5C1B|ADA|PNP|PNP|NT5C1B-RDH14|NT5C3B|NT5C2|NT5C|NT5E|NT5C3A|NT5M|NT5C1A|NT5C1B|ADA|ENTPD8|ENTPD1|ENTPD3|NME6|NME7|NME1|NME2|NME3|NME4|NME1-NME2|NME5|ENTPD8|ENTPD1|ENTPD3|GMPR|GMPR2|IMPDH1|IMPDH2|GMPS|ENTPD8|ENTPD1|ENTPD3|CANT1|ENTPD5|ENTPD4|HPRT1|PNP|XDH|NT5C1B-RDH14|NT5C3B|NT5C2|NT5C|NT5E|NT5C3A|NT5M|NT5C1A|NT5C1B|PNP|HPRT1|NT5C1B-RDH14|NT5C3B|NT5C2|NT5C|NT5E|NT5C3A|NT5M|NT5C1A|NT5C1B|HPRT1|GUK1|PNP|GDA|ALLC|HDDC3|PRUNE|PNPT1|ENTPD8|ENTPD1|ENTPD3|NME6|NME7|NME1|NME2|NME3|NME4|NME1-NME2|NME5|GUK1|NME6|NME7|NME1|NME2|NME3|NME4|NME1-NME2|NME5|NT5C1B-RDH14|NT5C3B|NT5C2|NT5C|NT5E|NT5C3A|NT5M|NT5C1A|NT5C1B|PNP|POLR3F|POLR3G|POLR3C|POLR3A|POLR3H|TWISTNB|POLR2J2|POLR1A|ZNRD1|POLR1D|POLR3K|POLR2A|POLR2B|POLR2C|POLR2D|POLR2E|POLR2F|POLR2G|POLR2H|POLR2I|POLR2J|POLR2K|POLR2L|POLR2J3|POLR3B|POLR3E|POLR1E|POLR3D|POLR1B|POLR3GL|POLR1C|GUCY1A2|GUCY1A3|GUCY1B3|GUCY2C|GUCY2F|GUCY2D|NPR1|NPR2|POLD3|POLA2|POLE3|POLA1|POLD1|POLD2|POLE|POLE2|PRIM1|PRIM2|POLE4|POLD4|PDE10A|PDE11A|PDE1C|PDE2A|PDE3A|PDE3B|PDE6A|PDE6C|PDE6D|PDE6G|PDE6H|PDE9A|PDE6B|PDE5A|PAPSS2|PAPSS1|PAPSS2|PAPSS1|ENPP1|ENPP3|XDH|XDH|PFAS|ITPA|ITPA|ITPA|NUDT2|NUDT2|DGUOK|ITPA|NUDT2|PGM2|NUDT5|NUDT9|ADPRM|PNP|AK7|AK8|AK1|AK2|AK4|AK5|NME6|NME7|NME1|NME2|NME3|NME4|NME1-NME2|NME5|ITPA|FHIT|ADCY1|ADCY2|ADCY3|ADCY5|ADCY6|ADCY7|ADCY8|ADCY9|ADCY4|ADCY10|PKLR|PKM|PKLR|PKM|APRT|APRT|CANT1|ENTPD5|ENTPD4|DCK|PKLR|PKM|PKLR|PKM|NTPCR|ATIC|URAD|PDE7B|PDE4A|PDE4B|PDE4C|PDE4D|PDE7A|PDE8A|PDE8B|PGM1|PGM2|NUDT16|NUDT16,C12248|C11821|C02091|C00802|C00169|C00014|C00011|C00117|C00119|C03090|C04734|C00064|C04392|C00046|C00039|C05512|C00559|C00360|C00206|C00131|C00008|C00020|C00212|C00147|C03794|C00014|C00130|C00294|C00262|C00048|C00011|C00014|C00086|C00603|C00499|C02350|C02348|C00366|C05513|C00385|C00008|C01260|C00224|C00053|C00059|C00054|C00037|C02718|C05239|C05516|C05515|C00242|C00330|C00362|C00039|C00286|C00361|C00046|C00035|C04494|C01228|C00144|C00387|C01762|C00081|C00104|C01345|C03373|C04751|C04640|C04376|C04823|C03838|C04677|C01344|C00002|C00044|C03614|C00942|C01261|C02353|C01367|C03483|C00575|C00620|C00301|C00002|C00002|C00655|C00700|C06194|C06195|C06196|C06193|C06197|C04051|C05993|C06433|C06435|C15667
hsa00232,CYP1A2|XDH|XDH|CYP1A2|NAT2|NAT1|XDH|CYP1A2|XDH|CYP2A6,C00385|C13747|C16362|C16363|C16361|C00048|C16364|C16359|C16357|C16355|C07481|C16358|C16356|C16366|C07480|C07130|C16352|C01762|C16365|C16353|C16360
hsa00240,RRM2B|RRM1|RRM2|CAD|CAD|CAD|UMPS|PNPT1|POLR3F|POLR3G|POLR3C|POLR3A|POLR3H|TWISTNB|POLR2J2|POLR1A|ZNRD1|POLR1D|POLR3K|POLR2A|POLR2B|POLR2C|POLR2D|POLR2E|POLR2F|POLR2G|POLR2H|POLR2I|POLR2J|POLR2K|POLR2L|POLR2J3|POLR3B|POLR3E|POLR1E|POLR3D|POLR1B|POLR3GL|POLR1C|NME6|NME7|NME1|NME2|NME3|NME4|NME1-NME2|NME5|AK3|CMPK2|CMPK1|CTPS1|CTPS2|ENTPD8|ENTPD1|ENTPD3|CANT1|ENTPD5|ENTPD4|ENTPD8|ENTPD1|ENTPD3|UPRT|UCKL1|UCK2|UCK1|NT5C1B-RDH14|NT5C3B|NT5C2|NT5C|NT5E|NT5C3A|NT5M|NT5C1A|NT5C1B|UPP2|UPP1|DPYD|DPYS|UPB1|POLR3F|POLR3G|POLR3C|POLR3A|POLR3H|TWISTNB|POLR2J2|POLR1A|ZNRD1|POLR1D|POLR3K|POLR2A|POLR2B|POLR2C|POLR2D|POLR2E|POLR2F|POLR2G|POLR2H|POLR2I|POLR2J|POLR2K|POLR2L|POLR2J3|POLR3B|POLR3E|POLR1E|POLR3D|POLR1B|POLR3GL|POLR1C|PNPT1|ENTPD8|ENTPD1|ENTPD3|NME6|NME7|NME1|NME2|NME3|NME4|NME1-NME2|NME5|ENTPD8|ENTPD1|ENTPD3|CMPK2|CMPK1|UCKL1|UCK2|UCK1|NT5C1B-RDH14|NT5C3B|NT5C2|NT5C|NT5E|NT5C3A|NT5M|NT5C1A|NT5C1B|CDA|TXNRD2|TXNRD3|TXNRD1|TXNRD2|TXNRD3|TXNRD1|TXNRD2|TXNRD3|TXNRD1|RRM2B|RRM1|RRM2|NME6|NME7|NME1|NME2|NME3|NME4|NME1-NME2|NME5|POLD3|POLA2|POLE3|POLA1|POLD1|POLD2|POLE|POLE2|PRIM1|PRIM2|POLE4|POLD4|CMPK2|CMPK1|DCTPP1|DCK|NT5C1B-RDH14|NT5C3B|NT5C2|NT5C|NT5E|NT5C3A|NT5M|NT5C1A|NT5C1B|DCTD|DUT|NME6|NME7|NME1|NME2|NME3|NME4|NME1-NME2|NME5|DTYMK|TK1|TK2|CDA|PNP|TYMP|TXNRD2|TXNRD3|TXNRD1|TYMS|POLD3|POLA2|POLE3|POLA1|POLD1|POLD2|POLE|POLE2|PRIM1|PRIM2|POLE4|POLD4|NME6|NME7|NME1|NME2|NME3|NME4|NME1-NME2|NME5|ENTPD8|ENTPD1|ENTPD3|DTYMK|ENTPD8|ENTPD1|ENTPD3|NT5C1B-RDH14|NT5C3B|NT5C2|NT5C|NT5E|NT5C3A|NT5M|NT5C1A|NT5C1B|TK1|TK2|TYMP|DPYD|DPYS|UPB1|DHODH|DCTPP1|UMPS|ITPA|ITPA|NUDT2|UPP2|UPP1,C15607|C00064|C00438|C00169|C00337|C00119|C01103|C00342|C00343|C00075|C00015|C00105|C00299|C00106|C00046|C00063|C00039|C00459|C00363|C00364|C00214|C00672|C05281|C02170|C00178|C02376|C00906|C05100|C05145|C00383|C00086|C00813|C00099|C02642|C00429|C00380|C00475|C00055|C00112|C00015|C00342|C00343|C00460|C01346|C00365|C00526|C00881|C00239|C00705|C00458|C00343|C00342|C00343|C00342|C03997|C11038|C11039|C01168|C02067|C00295|C00075|C00029|C01368|C02355|C00063|C02354|C06198|C05822|C20231|C20249|C01563|C00222|C01013|C20253|C20254
hsa00250,NIT2|ASNS|NAT8L|IL4I1|GOT1|GOT2|DDO|ASS1|ADSSL1|ADSS|ASL|ADSL|AGXT|AGXT2|GPT|GPT2|CAD|ALDH5A1|GLUD1|GLUD2|ABAT|GAD1|GAD2|GLUL|GLS2|GLS|CAD|CPS1|NIT2|ALDH4A1|GFPT1|GFPT2|PPAT|ASPA|ACY3|RIMKLA|RIMKLB|RIMKLA|FOLH1|FOLH1|RIMKLB|RIMKLA,C00122|C00042|C00036|C00026|C00041|C00049|C00152|C00402|C02362|C01042|C03794|C03406|C00022|C00438|C00232|C00025|C00334|C00064|C00014|C00169|C00940|C03912|C00352|C03090|C00014|C12270|C20776|C00158|C20775
hsa00260,SRR|CHDH|ALDH7A1|GLYCTK|BHMT|AGXT|AGXT|GAMT|PHGDH|DMGDH|CBS|CTH|GATM|PSAT1|PIPOX|SARDH|PSPH|SHMT1|SHMT2|SDS|SDSL|DAO|GCAT|SDS|SDSL|GLDC|ALAS1|ALAS2|MAOA|MAOB|GRHPR|AOC2|AOC3|AMT|DLD|GNMT|SDS|SDSL|AGXT|CBS|AGXT|AGXT2|PGAM4|PGAM1|PGAM2|BPGM|GCSH,C16432|C06231|C06442|C03283|C02855|C02972|C02051|C00258|C00114|C00576|C00719|C00197|C00300|C01026|C05519|C00581|C00049|C03232|C02291|C00097|C00213|C01005|C00037|C00188|C00109|C03082|C00065|C00048|C01102|C03508|C00263|C00441|C00740|C00022|C00011|C00430|C00168|C00014|C00101|C01726|C01888|C00546|C05235|C00143|C01242|C03194|C02737|C00078|C00986|C00631|C19929
hsa00270,TAT|ADI1|ADI1|APIP|MRI1|MTAP|SRM|AMD1|CTH|CBS|MTR|BHMT|MAT2B|MAT1A|MAT2A|AHCYL1|AHCY|AHCYL2|DNMT1|DNMT3A|DNMT3B|IL4I1|ENOPH1|SDS|SDSL|GOT1|GOT2|CTH|CDO1|GOT1|GOT2|CTH|MPST|TST|GOT1|GOT2|LDHAL6A|LDHA|LDHB|LDHC|LDHAL6B|SMS|MDH1|MDH2,C06547|C01234|C08276|C15606|C15651|C15650|C04582|C04188|C03089|C00170|C01137|C01817|C03145|C00109|C00065|C00155|C00073|C02291|C00021|C00019|C02989|C01180|C03539|C00409|C00065|C00979|C00097|C00283|C05824|C05526|C00059|C00051|C02218|C00506|C05528|C11537|C00022|C11481|C00491|C01962|C00606|C05527|C00022|C00793|C00957|C05823|C00263|C01118|C01077|C00441|C03082|C00049|C05524|C09306|C00041|C00094|C00320|C01005|C11499
hsa00280,BCKDHA|BCKDHB|DLD|DLD|BCKDHA|BCKDHB|DLD|BCKDHA|BCKDHB|ACAT1|ACAT2|HMGCS1|HMGCS2|OXCT1|OXCT2|HMGCL|AUH|MCCC1|MCCC2|ECHS1|EHHADH|HADHA|IVD|BCKDHA|BCKDHB|BCAT1|BCAT2|ACAA2|ACAA1|HADHB|EHHADH|HADH|ECHS1|EHHADH|HADHA|ACADSB|DBT|BCKDHA|BCKDHB|BCAT1|BCAT2|IL4I1|MUT|MCEE|PCCA|PCCB|AOX1|ALDH2|ALDH1B1|ALDH9A1|ALDH3A2|ALDH7A1|ALDH6A1|ABAT|EHHADH|HSD17B10|HADH|HIBADH|HIBCH|HSD17B10|ECHS1|EHHADH|HADHA|ACADM|ACADSB|DBT|BCKDHA|BCKDHB|DBT|BCAT1|BCAT2|ACADM|ACADM|ACADS|ACADS|ACAD8,C15978|C15973|C15973|C15972|C15972|C15976|C00068|C00068|C15973|C15972|C15974|C00068|C00123|C02486|C00233|C15975|C02939|C03069|C05998|C03231|C00356|C00164|C00332|C00024|C00091|C03284|C06002|C02170|C01213|C00683|C00100|C03344|C03345|C04405|C05996|C00630|C03460|C06000|C06001|C03467|C00183|C00141|C15977|C00407|C00671|C15979|C15980
hsa00290,SDS|SDSL|BCAT1|BCAT2|BCAT1|BCAT2|BCAT1|BCAT2,C00188|C06032|C02226|C02612|C00024|C00022|C00109|C06006|C14463|C06007|C00671|C00407|C00183|C00141|C04272|C04181|C06010|C02504|C02631|C04411|C04236|C00233|C00123
hsa00300,ALDH7A1|ALDH7A1|AADAT|ALDH7A1,C19889|C19888|C19887|C19886|C00049|C03082|C00263|C00441|C03972|C05539|C04390|C04462|C04421|C00666|C00680|C03871|C04877|C00047|C00449|C04076|C05535|C05560|C00956|C00322|C05662|C04002|C01251|C00024|C00026|C04882|C20278|C20277|C20279|C16138|C20258
hsa00310,AASS|ECHS1|EHHADH|HADHA|EHHADH|HADH|AASS|ALDH7A1|AADAT|OGDH|OGDHL|ACAT1|ACAT2|GCDH|PIPOX|DLST|BBOX1|ALDH9A1|TMLHE|EHMT2|SETD1B|SETD2|SETD8|KMT2A|SUV420H1|WHSC1L1|ASH1L|KMT2E|KMT2C|SETMAR|NSD1|SUV39H1|WHSC1|SUV39H2|EHMT1|KMT2D|SETD7|SETDB2|DOT1L|SUV420H2|SETD1A|KMT2B|SETDB1|COLGALT2|COLGALT1|PLOD3|EHMT2|SETD1B|SETD2|SETD8|KMT2A|SUV420H1|WHSC1L1|ASH1L|KMT2E|KMT2C|SETMAR|NSD1|SUV39H1|WHSC1|SUV39H2|EHMT1|KMT2D|SETD7|SETDB2|DOT1L|SUV420H2|SETD1A|KMT2B|SETDB1|PLOD1|PLOD2|PLOD3|EHMT2|SETD1B|SETD2|SETD8|KMT2A|SUV420H1|WHSC1L1|ASH1L|KMT2E|KMT2C|SETMAR|NSD1|SUV39H1|WHSC1|SUV39H2|EHMT1|KMT2D|SETD7|SETDB2|DOT1L|SUV420H2|SETD1A|KMT2B|SETDB1|ALDH2|ALDH1B1|ALDH9A1|ALDH3A2|ALDH7A1|PHYKPL|HYKK,C06181|C05825|C05161|C00877|C01144|C00332|C00024|C00322|C00527|C00489|C00956|C00408|C00450|C04076|C03273|C04092|C03239|C00449|C00431|C01672|C05548|C02727|C00047|C00990|C03087|C01142|C01186|C03656|C00739|C02188|C05544|C01211|C05545|C04487|C05546|C03793|C01259|C01181|C00487|C01149|C00037|C06157|C04020|C01028|C03955|C05554|C20333|C05231|C00136|C00164|C03366|C16741
