Biochemical,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14
,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Tumor,Tumor,Tumor,Tumor,Tumor,Tumor,Tumor,Tumor,Tumor,Tumor,Tumor,Tumor,Metastasis,Metastasis,Metastasis,Metastasis,Metastasis,Metastasis,Metastasis,Metastasis,Metastasis,Metastasis,Metastasis,Metastasis,Metastasis,Metastasis
Alanine,1.448875402444342,0.36849611448199704,0.66000950297859151,0.49756961796144972,1.022590465624075,0.4269143664707285,1.2948062254823911,0.81611951055888243,0.52234925398229626,0.82830651469564032,1.3644815750274222,0.51716653018919811,1.2187616053830332,1.1675449327587215,0.88129367156858696,0.56820337096855789,1.3095334746969534,1.1240308647748041,0.44812857276752255,0.89746398600827815,0.6785218010104499,0.90160157373156913,0.954812225639454,0.97740953437592504,0.80206357415604923,0.91470573734370353,1.35901809952127,1.4540406555196066,1.3775967316371049,0.88969903818042351,0.86692875447699513,1.2683830262837985,1.3519280715749182,2.8972755214426429,1.9076164471851234,2.4387653813317436,2.4105861630328738,2.4992001819063128,0.8679252683603822,1.4116477626778179,1.0666357082813931,1.0726013970910084
Alanylalanine,1.1608035807861108,1.6161056251824224,0.48817652596146799,1.6715202313598587,0.67283970870144005,0.48817652596146799,0.48817652596146799,1.1172555536365767,0.48817652596146799,0.80324832606297147,0.83466981903928406,0.48817652596146799,0.48817652596146799,0.48817652596146799,0.48817652596146799,0.48817652596146799,0.48817652596146799,0.49582388583200837,1.0751805840113167,0.48817652596146799,2.2378931070869905,1.1003149709219662,0.48817652596146799,1.0,0.48817652596146799,0.48817652596146799,0.48817652596146799,1.413754854545296,0.72045050764944563,0.48817652596146799,2.9012771010225227,0.89086481632328041,0.48817652596146799,5.1758856479483466,0.89014589233450447,0.64021724270858338,0.48817652596146799,0.48817652596146799,1.1325802262183591,0.72596125274983159,0.72470552302788083,0.48817652596146799
Arachidonate (20:4n6),1.0293280907756934,0.29876673007263799,1.0447409208705594,0.79134394985383405,1.0815124544777333,0.62545480781793783,0.99439910472602611,0.67543442990987268,0.58523851709808128,0.94331737676216187,0.87549902547779934,0.64284937916225626,0.72106878374635808,0.97587325479492226,0.46951134495421648,0.63872312931055875,0.8824807423799379,0.77757376076207818,0.29876673007263799,0.80421586658821886,3.2050155049629803,1.2071647897586633,1.1637291201721129,0.85639111482192365,1.0,0.90639396242283232,0.89492406421778792,1.1323208111784402,3.1169540022585851,1.5779520122866395,1.267494552320898,3.2828751478941318,1.5191744646705554,1.6272551539008726,1.3330111006298349,1.8429515728811852,2.423617113996055,0.99262110420423544,3.5497936420144982,1.2374107708075708,1.4787466592248766,2.982769448711982
Argininosuccinate,1.1008162318074082,0.27624347177014696,0.75741260107316988,0.20699484319864639,0.20699484319864639,0.48958705031735161,0.29967522187403145,0.96741151776921741,0.20699484319864639,1.1304480120262548,0.57670099311769785,0.30030153737701515,1.1529618547016254,1.1124997709958773,0.90377336386002161,0.20699484319864639,2.8243968752730542,0.20699484319864639,1.38969344245699,1.6222528414604891,0.20699484319864639,1.5015413620899887,1.5767756939574176,0.62086965348763978,1.653871623224058,0.47787425689195556,1.0325884822307825,1.2481948724342724,1.7605546887752177,0.20699484319864639,0.20699484319864639,1.4613780472134525,1.3766669274349135,0.37699110805131564,0.2505332300292677,0.4696750462087354,0.20699484319864639,0.20699484319864639,0.20699484319864639,0.55588859221892373,1.2665654007683576,0.3627111783753853
Ascorbate (Vitamin C),0.78654473516741208,0.3382572146139981,1.6182391606377229,0.51672194183872422,1.0176516877182973,0.18746485228140289,1.092295641021209,2.8476921605569574,1.6016587996434426,1.0322009498104481,2.4528017209975204,0.45279716889821042,0.61732413571553213,0.57351420924069629,1.5091771120127486,0.431708568936092,1.0237065438703812,0.10511984940382972,0.47891201380408072,1.4515545723849721,0.064522682605918522,0.18129853927090706,1.5065994597515289,2.0000190405365186,0.29967422976921687,0.81486748680751819,3.8743644350346527,2.4143995622671706,0.94756724825306526,0.30259028173410213,0.064522682605918522,0.29774122637632672,0.2700428833945247,1.0,1.1071928544990868,3.003100918053851,1.2192497549786931,0.93108550229281761,0.22826754395089247,8.1368820143850176,3.7960976331532126,2.6612866048555981
Asparagine,1.2449300933978231,0.22425409726064285,0.38281506934616233,0.41585363718826346,0.68047517677825176,0.34891228300722338,1.4780389157058049,0.47278732577127897,0.35638017140457645,0.66583292069930222,1.297832931629328,0.26481940491150252,1.0742772526624056,1.0559749217095591,0.65643618596122033,0.34422432693805199,1.3759795115729776,1.3971900550335765,0.34597127226750757,1.115948074166615,0.76453961879938581,1.0854101788687232,0.96416820296223349,1.1408515351564774,0.87525889835309778,1.2813874972421337,1.835261273297897,2.0012722132269243,0.52146044510830925,0.96855448997622795,0.45527448193863268,1.9805146704155476,2.3789263677700592,0.79729703185535206,2.2095369923336081,0.6309733461545618,0.67516126352674433,1.8240479984902431,1.2915810944046644,1.2322004099993893,1.0435093723933886,1.0314455100237723
Aspartate,1.3546960134856112,0.37729823009474184,0.071730542023828101,0.70342358289493878,0.85130419040078453,0.56894887327107302,1.2674094604666499,0.66612380245920122,0.53590472300179837,0.63988532959120559,1.3194017557377595,0.64669497733114012,1.6121782764763679,1.5979806453484222,1.0687862354200766,0.64664452835920772,1.1418359828198383,2.1925882244920247,0.477238619598439,1.2321551215812134,1.0836834530105079,1.8879211090228289,0.95857286609653858,1.3556375401643483,0.74999923888048736,2.1558133292516097,1.7078909102609041,1.9029841999322772,0.33352295140680183,0.25554185162370346,0.56528612376518583,0.88567103621627719,1.2138095046819835,1.0672058923487167,4.0716880788322225,0.74906342534835935,1.0414271339034615,1.088775323941789,0.77809481505399569,0.69442413809709824,1.2006720549548138,0.58372509656131588
Assymetric Dimethylarginine (ADMA),0.2509401617635294,0.2509401617635294,0.2509401617635294,0.31042944001693112,0.2509401617635294,0.2509401617635294,2.5033068839452874,0.2509401617635294,0.2509401617635294,0.2509401617635294,0.7388618405929267,0.2509401617635294,0.2509401617635294,0.57956763894466778,0.2509401617635294,0.2509401617635294,1.7746200622028108,0.2509401617635294,0.2509401617635294,0.2509401617635294,0.2509401617635294,1.4400680831293873,0.6469868223565749,1.8507913764501303,1.5098108665393775,0.2509401617635294,0.72159954446027852,1.7774909652212885,1.1719908715514706,0.84329051665292964,1.0344622508127699,2.3872498927623784,1.5157705715398269,2.8605614727093167,0.9178674525303947,0.96553774918723023,1.4162956389689938,1.9213497822174597,0.46170509854546388,0.64660625497979141,0.64976036253701563,0.35909676385280198
a-Tocopherol,1.3059759674668387,0.36568756173107131,0.23682554993820062,0.18301301450133542,1.3431171094036953,0.5805729109746971,1.2536978169945583,0.17153521324664867,0.81199050606222944,1.1920328408565837,1.7796985215450221,0.34952799091768061,1.4384447865417567,0.58404408088232351,1.2515842769207921,0.41787921501172093,3.8301219556096808,0.84219306893129531,0.64547589067764066,0.96878424212274639,1.7636145270887069,0.83918823170898382,0.72065699319482368,2.2347924311924654,0.46167311920923965,2.2860887283498337,0.61836466222251718,0.48598259080501127,5.7760304870378416,0.11054717165187314,1.0312157578772538,2.1966337889437266,1.6136991285627571,1.32490757019164,0.44740484333758773,0.77591741640464251,0.34440925258984667,2.2688488519897918,1.3570207251498227,7.0126714489605035,6.0405041798248513,1.3424265872799153
Azelate (Nonanedioate),0.63755759873353857,0.93995583048801945,0.89973595870251777,1.0088334416174241,0.63755759873353857,0.64676893140343372,0.63755759873353857,0.63755759873353857,0.63755759873353857,0.88148763574831235,1.8781609906857786,0.79342875211496289,1.4769509818554336,1.0012260455047595,0.83101470908693498,0.79623248160533,0.99877395449524065,0.76573434614769209,0.70773002954385755,0.90227242866461288,4.4556265632467449,1.1386936696468306,0.9041709997314159,0.86821765130471373,1.4176032130690179,0.63755759873353857,0.87447908786347017,1.03930219488394,0.79810962055470547,1.909661516751318,1.7430682003228746,0.67066275580627288,1.0343490666136295,0.63755759873353857,1.379808789831735,1.9399436874593412,0.68929705772642902,1.1259447497840003,2.0296077311421077,2.6139627055032846,2.2745434590430644,2.5157764178037834
b-Alanine,2.0444363718193186,0.76318542179254323,0.52081277555372241,0.42446910007009558,1.3082412361074418,0.80295123973070337,1.1715664145688374,0.34208259127419216,0.51963663915306946,1.556289664169531,1.0869499050762179,0.89207386127236121,0.94253948126934051,0.77450113969180157,1.3987698146281595,2.0615357258999714,0.80824627608495414,1.8714699685722445,0.34208259127419216,0.69239300471159149,0.96833367134298298,0.5815861606290228,0.41033368182841251,0.39429511281671703,0.39838012700389153,1.8415032709158281,1.1753294168183446,0.82145599892570142,0.73684503578578164,1.0,1.2972787352125759,3.7722834645977068,0.96474443871222748,0.65313000778735397,1.5100633479777374,2.9043145905448533,1.0945084119358759,2.0408138075332505,1.0154433185204943,2.166071559757635,1.7970335161484792,1.2384799565302231
b-aminoisobutyrate,1.8867848530342579,0.51315603634518514,0.46750485177881118,0.23448346210381499,1.6123363341999404,0.84921560729623835,2.6509648631824532,0.20384532895321891,0.55938786506039218,2.3424335790172992,0.54476714077220445,0.93233926357582642,0.66422290458081157,1.0,1.9387001940711523,0.20365439641779176,0.90109171562037382,0.73621493249357894,0.20365439641779176,0.46717268147745167,0.33115025082781024,0.89553374797951524,0.49075938838816324,0.47881433511013932,0.41624077377371616,0.89230097244817363,0.55631986692263835,2.0247689193218497,2.7128008495190068,44.746239047534353,6.9791719203628242,85.929114125345905,9.0672929715902839,57.874369608771389,5.3137113256995194,4.6689805248813867,5.2569742685714589,10.644824402224234,12.539792254939398,4.666899695031046,4.340900887705514,5.0259871525943289
b-Hydroxybutyrate (BHBA),0.35971900862038586,0.35942655412879837,0.52410571602708333,1.0988652442125029,0.80822469054298651,0.56955964874392473,2.7391640766838057,0.7791415658284554,0.69816243738631001,7.6598034879203283,0.65470961316394649,0.6396612933853818,0.67035184229365519,1.1209843618154922,0.56738097090840034,0.93325346465491688,0.32877855346147639,0.87569018534784904,0.60562592963808959,0.9810760491549273,1.0189239508450725,1.079816278823108,1.337250799623358,1.0739034527746016,0.83371370463211936,1.8163901145695032,0.57314415756930359,0.88474559219643545,3.7909788269075766,1.4232030864788301,9.7756534452108337,8.0831104588866989,1.034812101441716,3.4667332468241763,0.60760497245209477,1.0236957697466114,16.114714148291277,1.0515108713457955,5.1510460990073721,1.5331087059329969,1.6744035789192444,0.93480348443446126
Bicine,0.096945988046089629,0.096945988046089629,0.096945988046089629,0.096945988046089629,0.096945988046089629,0.096945988046089629,0.096945988046089629,0.096945988046089629,0.096945988046089629,0.096945988046089629,0.096945988046089629,0.096945988046089629,0.096945988046089629,0.096945988046089629,0.096945988046089629,0.096945988046089629,0.098868370473559772,0.27809463861942818,0.096945988046089629,0.096945988046089629,0.28705181111541905,0.096945988046089629,0.096945988046089629,0.97635549324193538,0.17943305115854569,1.0,0.14601841250565209,0.096945988046089629,0.31753065044184142,5.1066079163073512,1.2741101541825746,7.2838917230033919,2.1340715814036471,13.624718971128186,1.2569460929634613,0.096945988046089629,2.1984327601913281,5.448282790644198,3.2197876647730106,1.2654813201256505,0.63310640763423465,0.64361626680967432
Biliverdin,1.4783612235238719,1.0728560632681654,0.3387141796392325,0.59181688127668775,0.5179623732357862,1.5352667842964847,1.4986473396640525,1.4491533629918698,0.38254388776039705,1.4542916886557553,1.5003737933659806,1.4027052700412959,1.5848313334775475,0.58300310525649535,2.852636229129303,0.42009313380580438,0.016808512226716817,1.8564754673491433,1.3282041101953332,1.368989948766006,1.1271089987274956,0.29035918314982584,0.016808512226716817,1.0,0.85882334385375625,1.3486743595378974,1.3848309448419978,1.8778438291309494,0.35126423542882856,0.62572703641038963,0.37561537569283288,0.8223238627088908,1.7273825113470789,0.81012810846100103,0.50407923034307944,0.024128817731081966,1.4450239215266623,0.9449884468422205,0.77881483354292513,0.80572534933164996,0.39175550827545108,1.0969008671502547
Biotin,1.5423641612581431,0.3887117613508011,1.3430505877264411,0.3887117613508011,2.7199866992533792,0.3887117613508011,0.64056528620488762,1.2779288711772669,0.3887117613508011,2.1052020978397534,0.48225326466563662,0.3887117613508011,0.98494477975079864,0.68689277784076541,1.0150552202492011,0.3887117613508011,0.3887117613508011,0.3887117613508011,0.3887117613508011,1.7007105763653732,0.64922249539481136,0.3887117613508011,1.3017304933979263,1.1174926112270973,0.3887117613508011,0.52438683455925117,1.3119166857519655,0.68387520000181989,0.3887117613508011,0.3887117613508011,0.3887117613508011,0.47285615220898841,0.83329133387801024,1.54371098978513,0.3887117613508011,0.86728255814518229,0.3887117613508011,1.3591994474012334,0.3887117613508011,0.3887117613508011,0.61247282991667118,0.3887117613508011
Bradykinin,0.55641342700037877,0.55641342700037877,0.55641342700037877,0.85892616403731703,0.55641342700037877,0.55641342700037877,0.55641342700037877,0.55641342700037877,0.55641342700037877,0.55641342700037877,0.55641342700037877,0.60764819427493455,0.55641342700037877,0.55641342700037877,0.55641342700037877,0.55641342700037877,1.0119477105787889,0.55641342700037877,1.0771232027391064,0.55641342700037877,0.55641342700037877,0.59068792801511938,1.0,0.55641342700037877,2.6016689920004192,1.0562478797332071,0.55641342700037877,0.55641342700037877,0.55641342700037877,0.55641342700037877,0.55641342700037877,0.55641342700037877,0.55641342700037877,0.55641342700037877,0.55641342700037877,0.55641342700037877,0.55641342700037877,0.55641342700037877,0.55641342700037877,0.55641342700037877,0.55641342700037877,0.55641342700037877
Bradykinin hydroxyproline,1.0492314143088275,1.9722065034501546,0.34046945592701355,0.89431989578530424,0.41821585657686244,2.3252051760624171,1.0370606430900444,0.61636769242235157,1.1583566927940128,0.55504187782893832,4.6788835043938555,1.2598573065788496,0.62459866601995251,0.5222146055945881,0.98317777305928222,0.50361322335463332,2.6025448394700157,1.0168222269407179,1.2424909949995593,0.889804927009889,1.3443595304630434,2.0255986669004407,1.1671051578047886,0.98219355739390912,2.1416617553663504,1.5400433369128741,2.6050700963342557,2.4180925299669482,1.5838014988620641,0.47757038073029279,0.29977837892966192,0.51755998198414765,2.3394255652008318,0.84748259375669521,1.419162517494295,0.76242186827041725,0.44759840426598307,0.34231457140276056,0.38904671640121807,0.31851922751060591,0.29977837892966192,0.29977837892966192
Cadaverine,1.0174367285639176,0.44660420192646977,0.44660420192646977,0.44660420192646977,0.44660420192646977,0.44660420192646977,1.0,0.44660420192646977,0.44660420192646977,1.1759393825579372,0.44660420192646977,0.44660420192646977,0.46883572102327958,0.48480847497902813,0.44660420192646977,0.44660420192646977,0.44660420192646977,0.44660420192646977,0.44660420192646977,0.44660420192646977,0.44660420192646977,0.44660420192646977,0.44660420192646977,0.44660420192646977,0.44660420192646977,0.44660420192646977,0.44660420192646977,0.44660420192646977,0.44660420192646977,3.4223324894298566,0.44660420192646977,0.44660420192646977,0.44660420192646977,0.44660420192646977,0.44660420192646977,0.44660420192646977,0.44660420192646977,0.44660420192646977,0.44660420192646977,0.44660420192646977,0.44660420192646977,0.44660420192646977
Caffeine,1.2797229815850981,0.48588708513155271,0.79283974584990957,1.9366460769045548,0.48588708513155271,0.48588708513155271,0.48588708513155271,0.71596103152843071,1.8650989141660252,0.48588708513155271,1.0562727121832425,0.80267206612248221,0.88286506573981482,0.48588708513155271,2.4900236109531022,0.48588708513155271,1.0,0.48588708513155271,0.48588708513155271,3.4003172597071232,0.48588708513155271,0.82967431415685367,0.48588708513155271,0.48588708513155271,0.48588708513155271,1.3889856211865081,0.58282159926949006,2.8226414587252173,0.48588708513155271,0.48588708513155271,0.48588708513155271,0.48588708513155271,0.48588708513155271,0.48588708513155271,0.48588708513155271,0.48588708513155271,0.48588708513155271,0.48588708513155271,0.48588708513155271,0.76295371931038314,0.48588708513155271,0.48588708513155271
Carnitine,0.84682399048336565,0.43040721346267879,1.0760720259131689,0.43545703471646802,0.52495374252867411,0.40011485368181088,0.74928661829617282,0.75548611105923669,0.82846579001875575,0.87493195456450379,1.4692755227840988,0.63730605263626627,0.81724174931439042,0.83262980254090646,1.3262843446738728,0.59813187750019359,0.85629770036239305,1.6075710734617157,0.37262378020831161,1.0785168811061128,1.2497574375376184,0.98236075763870989,1.2562765683833337,1.5716829726223589,1.2304634995628363,0.98239404349106585,1.3447712747202623,1.4124042973221635,1.3889606993270518,2.0076387677584298,0.78222515310150653,1.984042939922632,2.3464813645151024,3.3806940599175221,1.5854452982643308,1.069419499942813,1.0176059565089342,2.0488294361277188,2.579008183706216,0.90277412684041825,0.57561851794520125,0.78483778845419705
Catechol,0.269263408847837,0.269263408847837,0.269263408847837,1.1064361089857944,0.269263408847837,0.269263408847837,0.269263408847837,0.269263408847837,0.269263408847837,0.269263408847837,0.39199548812863172,0.269263408847837,0.269263408847837,0.269263408847837,0.269263408847837,0.269263408847837,0.83821155577426598,0.67148772532355483,0.269263408847837,0.269263408847837,0.269263408847837,0.269263408847837,0.269263408847837,0.269263408847837,0.269263408847837,0.269263408847837,0.4953063199469947,0.97380953294068273,1.0261904670593174,1.5527831370876888,0.38923923573547314,0.78836906000540352,3.7437050844809403,2.039012950601272,2.012743795530382,0.80496978559893484,1.450427528729104,0.269263408847837,0.34922204332130868,1.776455905456523,1.4462847355658919,3.4520213353681388
Cholesterol,1.0308381625358645,0.36860544430280306,0.64173467739377599,0.56154651683829138,1.1791894794818001,0.49991205800519467,1.0681736502822414,0.79417759438873337,0.48982892656223048,0.9863130154500459,0.96070085600666133,0.40528885421819655,1.1495256859562009,1.1845044532795541,0.89126197476730828,0.63267121452410691,1.2404694361001487,0.92569529893406444,0.5097738128067959,1.4036705370921665,1.5733869227064117,0.87265927341791705,1.5889365893774414,1.0288712962896929,1.2132385664023808,1.0136869845499541,1.3853549654013912,0.7546952771177694,1.2635224072032605,0.89856521764566766,1.1107450312354363,1.854710101668791,1.4313523719230803,1.1417939371482961,0.86010080861669103,0.74250654493253165,0.97020163128990755,0.93313052889245862,1.0535355342201458,1.0245830497126474,1.1035362947775487,0.67493202294229149
Ciliatine (2-Aminoethylphosphonate),1.0910900065169782,1.6424295417808157,1.5842449119530795,1.1663108826438358,0.72136144450845519,1.3167508085803201,1.5769950246178892,2.1601970258338001,1.2472954280153292,0.89914078787928953,1.0341349697709805,0.88362163069033084,0.9278580204371546,1.0477283384829672,1.102922486992145,0.98800369523531595,1.3675915811691721,1.0119963047646838,1.6277315392879042,1.4635126204429885,0.89387396464926117,1.1446268746412822,1.3239894603296842,1.3504839636920707,1.1148491104407627,0.94793745357696835,1.122490786410578,1.8704801196751264,0.28158058232533806,0.25470961333361258,0.14617685388762613,0.49367599167791154,0.83103841620092989,0.098150731269325775,0.41173032020582784,0.3413585435381542,0.0446392669589235,0.16074465451599199,0.20225285520759703,0.12086905754528049,0.25753319594268698,0.32177325960806524
Citrate,6.5805347219447041,0.72694384958825575,1.0029034956333629,0.9970965043666371,5.8676818596407454,0.52314809826614495,7.0123227259652792,3.8416638077789615,1.761026990593658,7.1727945455292677,1.6750844233012454,0.093300382030346476,5.8581618754256297,6.6693350976915307,4.2233011755809695,0.90242556733320944,1.3950122272254915,0.55362292446296935,1.8962117112273849,4.3298715859558339,2.887266605538116,1.0346932256178571,4.5221846464239022,5.5023455124780636,0.95748125186251587,1.7404159789207763,0.012266406045196448,1.681458304504535,0.83051637909622877,0.015114482693655463,0.0028743275642598015,0.013805060301949713,0.0038895537602335385,0.0043526265780828117,0.010782401546126436,0.0077726554308399981,0.0044545243286578705,1.7680861704668873,0.0019898370845014305,0.0038440519739233233,0.0014271390906070254,0.0016046456964042995
Citrulline,0.44880507585341217,0.44880507585341217,0.67668516911339283,0.93781846763358923,0.44880507585341217,0.9047738126759044,0.44880507585341217,0.44880507585341217,0.65498207270552011,0.44880507585341217,1.7696694222980593,0.6624682293352161,0.44880507585341217,0.44880507585341217,0.44880507585341217,0.66391545360046278,2.4882370823649396,1.3369440753925059,0.52749625734262984,0.44880507585341217,0.62999703205750546,1.4678395261490786,0.44880507585341217,0.44880507585341217,1.6178596295097722,1.767002049562139,1.7655041550214274,2.1660390495523325,1.0,0.85631223363047082,0.80125701165994923,4.4260027781863824,3.1041052268737799,1.6517264373902896,1.8575162052700225,0.98967264373902897,1.2393109381895206,1.1587233875633747,0.8628301516087592,0.85624229207731462,1.0601727908367902,0.61676715405058202
Creatinine,1.5068335679649083,0.40474014609880193,0.81367401156978691,2.4625201898338305,1.1320743286950858,0.7713472636592702,0.71528363993905864,0.79744841126495203,1.0768823513357246,0.85447475643841486,1.2645525069525305,1.0220002904098349,1.3621640458606623,0.94823691603102322,1.6616118807646998,2.0080563820293862,0.97799970959016513,0.83913136406964051,0.64394171419697588,0.86449214966563359,0.73459252302193745,1.0337781048509669,0.53926097479138957,0.79990206011731813,0.88987738028571495,1.1395598208563418,0.94616173184315389,0.93841750107551491,0.90512187384618792,1.1447672090178642,1.3776938104487029,1.5260594140694468,1.4359995358897595,1.7372361683568942,1.2719711177895192,0.93632083086963735,1.4524835960314575,1.5678967278388543,1.1650569491465219,0.97745335559280089,1.2193720702178361,0.638571344499688
Cystathionine,1.0896706273378745,0.42503239777488122,0.67734079818308379,0.28267459429685982,0.99517287301769941,0.33325850877805213,1.1504935591148568,1.0120631016224353,0.76846201584897256,0.94057484121789225,0.82642903896976017,0.28267459429685982,0.92873621326130051,1.0048271269823006,0.87383259546261383,0.38123928326878931,0.59754135314234835,0.76585133052521182,0.51895670676382544,0.86494419282853796,1.2508766734134522,0.65310141493862817,1.1805805756712044,1.1110880559260106,0.57340383189751931,0.84666562289555936,0.6029249484559418,1.472577429267216,1.49615363354957,1.3320833231156946,0.28267459429685982,1.439147830056458,3.514778478445812,1.1600572690797901,9.5543056916335463,3.0668044947550501,3.6595848550069889,1.0822686553650149,7.5397889193007739,1.2808090106370336,0.7591737105496964,2.421208579421235
Cysteine,0.47163420815099727,0.13284473701003002,0.13284473701003002,0.45692315391517258,0.31043189133145777,0.13284473701003002,0.15144128799239012,0.13284473701003002,0.13284473701003002,0.13284473701003002,0.15097366857080463,0.13284473701003002,0.70454435546029159,0.13284473701003002,0.13284473701003002,0.13284473701003002,2.6520175243997022,3.0417795887658481,0.22119030559131098,0.13284473701003002,2.4611019975930009,3.1225389520940725,0.13284473701003002,0.98688525281233752,4.1619666125384436,0.95494284395920626,0.18777447449206655,0.77202091054989208,2.8461341926167116,0.24674928785040273,1.8062524526500428,6.5761543483186928,1.3095625127869885,2.6209396113649128,0.22113553935274691,1.0131147471876625,0.93103381238426985,4.0282965118726413,0.13284473701003002,2.3609367336960783,1.6042159887527512,2.2278443536553119
Cytidine,0.62055520956991472,0.34041391630595147,1.6492839685308636,0.34041391630595147,0.80880851793857544,0.34041391630595147,0.97180063425857932,0.62934851070487174,2.3512307476879535,0.48768518360601343,0.34041391630595147,0.76572304960665805,0.44003380206661946,0.35075804847808162,0.81317665823188867,0.34041391630595147,0.95348268321907015,1.2416047358183782,0.66329391259079318,1.121150820674742,0.34041391630595147,1.4772436303444534,1.0,0.75154128434438694,0.73839825280148319,0.76596206273279677,2.597764427098737,3.63337286560607,1.5898822657103724,9.3725048731181548,0.34041391630595147,1.7973320779280204,0.34041391630595147,3.945095513038773,0.34041391630595147,1.004050647349028,1.6761777748501523,2.9800899690915323,0.37543182584685719,1.3456131426518656,2.2897003848858617,0.34041391630595147
Cytidine monophosphate (CMP),1.2831794652863013,0.82097687786358475,0.53594870895687374,0.17235254206277206,1.8770593033627347,0.33532053090193864,1.4898112077180516,0.68758052343088893,0.79846843481509155,0.83209197014629532,0.17235254206277206,0.56114063107499257,0.17235254206277206,0.8262714125620364,1.179240392458814,0.58581796558743038,1.3551569301609325,1.037309507291897,0.17235254206277206,0.90861686475113024,0.47182042074207348,1.2169996874356765,0.17235254206277206,1.0,1.2406783408170889,0.74301113796284302,0.96840050925114163,0.17235254206277206,1.486205240407706,1.3919632851272747,0.45386245645064149,1.0854177307830117,0.37389173076776472,1.3447470134860071,0.93035914403116493,1.2548466528935069,1.6401832873380955,1.9496123440037203,1.1474884313082723,0.17235254206277206,1.4274431475989724,0.17235254206277206
Dehydroepiandrosterone sulfate (DHEA-S),3.2460273293658504,0.78824570845779141,0.7558032875668339,0.79089795499932591,0.70151977046045944,3.5248441883466168,2.0752985187079602,1.4009753317191111,0.35598767563371864,1.1261114660573819,1.8360342827753509,0.35598767563371864,1.4956201979997223,0.57329846208711766,0.806734408714747,0.87354938895574896,1.62083510937493,0.69525112938904532,3.7399812180366894,1.1306703491035812,5.8391307660192773,0.35598767563371864,0.35598767563371864,1.2581471510976951,2.9235264156273866,0.87695962695480256,0.49016907262658649,1.9315757342680848,0.35598767563371864,0.35598767563371864,0.35598767563371864,0.35598767563371864,1.0,0.35598767563371864,0.58881672504588167,0.35598767563371864,0.6960385089750738,0.38491467827324943,0.35598767563371864,0.35598767563371864,0.35598767563371864,0.35598767563371864
Deoxyuridine,1.0,0.64278412328299395,0.763028059003518,0.64278412328299395,1.069306755164815,0.67989831031266434,0.64278412328299395,0.64278412328299395,0.91903728007883845,0.78641742163113071,0.64278412328299395,0.64278412328299395,1.0061095904579926,0.87239873771730525,1.4043809904135152,0.99419404075793727,0.89942423239011993,1.0230653802330598,0.64278412328299395,0.85603741382796494,1.279917519703113,0.64278412328299395,1.1525130776404826,0.86778657480233556,0.70697537226423024,1.1356909921573575,1.9571030108064946,3.4139053308005063,1.8194738519037819,0.93251440818238285,3.7928058049287929,0.93869047342834366,1.3988770894396676,1.5059921536585648,0.8037167902633684,3.0237872586198713,3.8211354824850479,2.3554269531936267,0.82002234736509561,0.76144689534606469,0.64278412328299395,0.64278412328299395
Dihydroxyacetonephosphate (DHAP),1.0599709802361443,1.035213099436308,0.57004052442377395,0.91406792697180372,0.69894775456674774,1.8850554440360445,0.57004052442377395,1.0284852209751227,0.57004052442377395,0.57004052442377395,1.5262377387528354,2.0308854476192555,0.57004052442377395,0.57004052442377395,1.3143456521270436,0.75917938098795101,1.853946940262261,0.57004052442377395,0.77915511335765053,0.71232154420167948,0.93210883300801717,1.6256919966657601,1.1116294174285524,0.57004052442377395,1.342599806096666,0.57004052442377395,0.98756688061504616,1.5214318760536352,1.0124331193849538,0.74984846965423513,0.57004052442377395,2.0614806345090209,1.2205544731366085,0.60760172834017778,0.57004052442377395,0.83712308237107369,0.57004052442377395,0.69495865633480303,0.57004052442377395,0.6559476595583098,0.87698411205790527,0.91460697533722657
Dimethylbenzimidazole,0.55731496218502041,0.4360824223272961,0.4360824223272961,0.4360824223272961,0.65826333786416036,0.4360824223272961,0.84339881191646238,0.4360824223272961,0.68638544558941417,0.96440009139104133,1.1008670531423415,0.4360824223272961,1.0636678013096801,0.96254552706685104,1.0355999086089587,0.4360824223272961,0.4360824223272961,0.4360824223272961,0.51474067792015676,0.4360824223272961,1.5444776188761224,0.4360824223272961,2.1234243758495301,0.88383656493604568,0.4360824223272961,1.4652075080063973,2.0980207643543958,0.4360824223272961,0.4360824223272961,3.047837014146249,0.4360824223272961,0.4579620572278309,0.4360824223272961,0.4360824223272961,0.447583752531648,0.89105490820234601,0.4360824223272961,3.0651316069720522,1.5424406829544091,2.2772478904546705,2.4767746707405385,0.4360824223272961
