"","x"
"1",0.39103065157396
"2",0.280013243593094
"3",0.576907486168357
"4",-0.662708248052304
"5",0.489677615487972
"6",-1.14579812261255
"7",-1.80365627211636
"8",0.542821670209946
"9",-1.97531793672615
"10",1.67501204303029
"11",0.506819050621106
