"","x"
"1",-0.485379949334682
"2",-1.59080603929161
"3",-1.18427269686763
"4",-0.27808929373696
"5",-0.682246930481407
"6",0.774665846598444
"7",-0.756816743185611
"8",0
"9",-0.593323061069064
"10",-5.43855957422714
"11",-6.15711711701387
"12",0
"13",-1.67534817317555
"14",-2.35384302554134
"15",-0.537231679640533
"16",-0.869757267754178
"17",0
"18",0.157542009707862
"19",-1.97531793672615
