"","x"
"1",0.473163653945718
"2",0.608620944970548
"3",0.319963035234336
"4",0.232526748202986
"5",-0.247151881389071
"6",0.139918759793145
"7",0.280013243593094
"8",1.0005433451081
"9",0.493691432408269
"10",0.800031443317481
"11",0
"12",0.551184297512796
"13",0.649417078979821
"14",0.371365592551305
"15",-1.09097686713307
"16",-0.928635185450155
