"","x"
"1",-0.29950573015747
"2",-0.19192631386445
"3",-0.505781734128902
"4",-0.256810738632671
"5",-0.497039480913438
"6",-0.117489413112274
"7",0.435133979759831
"8",0.537635525366337
"9",-1.58747936517032
"10",-0.2813226333038
"11",-0.391952841656018
"12",-1.20873251089591
"13",-0.294973635382393
"14",-0.120176167545949
"15",-6.24975378389788
"16",0
