133688,-10.874714215868,UGT3A1
138046,-9.2402721879422192,RALYL
79799,-10.380452212905899,UGT2A3
5731,-8.8179582404660994,
7348,-8.3007261277821698,UPK1B
79192,-9.4786175405577904,IRX1
149461,-11.152295135120299,CLDN19
4626,-8.1267839669481994,MYH8
157869,-5.5416495170183202,SBSPON
723809,-7.8712980351885298,LHFPL3-AS2
2261,-7.25994179435272,FGFR3
7103,-10.3190839057599,TSPAN8
6557,-13.4359417986479,SLC12A1
131920,-9.2763188589547596,TMEM207
6422,-8.1991356597243499,SFRP1
153572,-8.9863062035515195,IRX2
79819,-4.6722045592564996,WDR78
2302,-7.6970094863994998,FOXJ1
2555,-9.0578486966034095,GABRA2
359,-13.192504048700201,AQP2
340260,-6.5478005321964003,UNCX
2813,-9.4550005912857102,GP2
401720,-5.5655693206726804,FIGNL2
168002,-7.8646475440604799,DACT2
160728,-8.4434839815887592,SLC5A8
9476,-7.4569727257638796,NAPSA
643432,-4.3425759370186601,
83450,-3.7677057803166898,LRRC48
7369,-14.9383766021143,UMOD
90161,-9.0035004072823508,HS6ST2
2045,-8.4710263461396806,EPHA7
6340,-10.071272739677701,SCNN1G
22873,-5.0427912694849404,DZIP1
3273,-10.3927971394445,HRG
9920,-4.30154358425143,KBTBD11
3773,-9.9451237394196905,KCNJ16
6550,-9.4770188167833105,SLC9A3
10686,-8.7069957066452801,CLDN16
23767,-5.2842008563879901,FLRT3
5950,-9.2659808328587303,RBP4
6038,-3.9193525390066499,RNASE4
3485,-4.1708072438285297,IGFBP2
153328,-7.6720573829979299,SLC25A48
124976,-4.5351412319165902,SPNS2
56245,-7.6570853368665901,C21orf62
6943,-6.0719237776707802,
51442,-8.1252443831405703,VGLL1
2528,-8.7203024324330105,FUT6
5243,-6.4696002463033704,ABCB1
7306,-8.4808479614905998,TYRP1
117154,-6.3028185831643802,DACH2
79623,-7.2189207540223004,GALNT14
153571,-7.5072574268507202,C5orf38
90632,-8.1649147499543009,LINC00473
9547,-9.5143926839153892,CXCL14
4915,-5.99169854658766,NTRK2
1272,-8.3951938338179506,CNTN1
259,-5.8549437158237998,AMBP
55086,-5.1588698684745902,CXorf57
79679,-7.17013875634537,VTCN1
225689,-6.4614245842812501,MAPK15
8437,-7.4608317623605904,RASAL1
7429,-8.4399208246938109,VIL1
388389,-4.3767433827946496,CCDC103
6407,-6.6614128585837999,SEMG2
80736,-5.4211293289665203,SLC44A4
80217,-4.88245985252005,WDR96
6565,-5.1203880651139402,SLC15A2
57733,-8.7101356509402699,GBA3
7139,-8.2155251268144092,TNNT2
26223,-6.3501150671997904,FBXL21
169693,-8.48880909815664,TMEM252
79849,-7.47453965546097,PDZD3
9721,-6.8446431734399402,GPRIN2
130013,-9.4299055231892002,ACMSD
25928,-7.5304730488420804,SOSTDC1
26,-8.4944032529665794,AOC1
1555,-7.7586330547225399,CYP2B6
57528,-5.42964358576479,KCTD16
65266,-6.4585615808495298,WNK4
57088,-3.22427508315161,PLSCR4
9058,-8.9712448927482509,SLC13A2
9071,-9.1380447424699103,CLDN10
7739,-3.3423304349642899,ZNF185
115701,-7.2263725512373398,ALPK2
10276,-2.39909179134145,NET1
140711,-4.5133394453433997,TLDC2
79858,-4.29909719503482,NEK11
2824,-4.0474896231255704,GPM6B
9122,-5.6282241581316796,SLC16A4
55966,-5.44307830607148,AJAP1
65997,-6.4333899228791003,RASL11B
64922,-6.5695968643351499,LRRC19
11181,-7.6913090315754502,TREH
10903,-3.5299869453586199,MTMR11
2327,-6.2658444623735701,FMO2
30811,-6.6109636119419601,HUNK
2296,-4.1239307927428497,FOXC1
158471,-4.7246655078937199,PRUNE2
866,-8.53231346706308,SERPINA6
387923,-3.9670593362206801,SERP2
7021,-9.2846773632018103,TFAP2B
55259,-4.2814477991386797,CASC1
55365,-5.5658401054456696,TMEM176A
89870,-6.9347219584453397,TRIM15
79981,-7.3095842463793499,FRMD1
80127,-1.88463741161132,CCDC176
479,-8.8095033375154692,ATP12A
10913,-6.3185240187710496,EDAR
140738,-4.9184488094190897,TMEM37
6338,-7.9720034903859904,
4881,-2.9979210877926401,NPR1
64577,-6.6477914068966699,ALDH8A1
23236,-3.95512153597975,PLCB1
129530,-5.6449061424813403,LYG1
6540,-6.6541212095595297,SLC6A13
5069,-5.0407331696592896,PAPPA
441177,-5.5687986761783597,LINC00602
2823,-4.8534076384392701,GPM6A
6561,-9.1685735039928105,SLC13A1
6297,-4.1411412847697999,SALL2
26507,-6.99955425946548,CNNM1
352909,-4.4254333858668096,DNAAF3
128822,-4.5975939964518702,CST9
199221,-4.2642094153165502,DZIP1L
6493,-6.5606807697860798,SIM2
827,-7.6263542024485398,CAPN6
115811,-2.6732934322215098,IQCD
27285,-6.2595419257561398,TEKT2
1000,-5.9316749537870397,CDH2
1288,-6.7386467600897699,COL4A6
123876,-9.8114984445651707,ACSM2A
10418,-6.2436849133216503,SPON1
56171,-5.0160884147541598,DNAH7
606293,6.3377212626585004,KLKP1
29922,-1.9552017520453999,NME7
201456,-3.9769954731597998,FBXO15
129881,-3.9347962945819002,CCDC173
51310,-4.0171978228489502,SLC22A17
283,-3.5106368001216,ANG
248,-5.6973680484608904,ALPI
125061,-3.8598917042862002,AFMID
6579,-7.1983889022554202,SLCO1A2
133690,-5.2311519717545796,CAPSL
200373,-5.5703084598298602,
89876,-3.8486050161837801,MAATS1
10,-5.5465250587590802,NAT2
2264,-5.68976867100998,FGFR4
5624,-6.3554118008022096,PROC
414241,-1.7301959761572101,FAM35BP
89792,-7.0257554201768802,GAL3ST3
342527,-6.58506016799815,SMTNL2
152,-5.0508187394935202,ADRA2C
10331,-7.32261681422374,B3GNT3
8100,-2.4331373172689799,IFT88
346689,-7.5947184217912396,KLRG2
257629,-7.2224407780151498,ANKS4B
254956,-5.5715779358038002,MORN5
375307,-4.88577598761501,CATIP
84632,-3.8286871737438699,AFAP1L2
84058,-2.6222482183010398,WDR54
10249,-9.5360744442557301,GLYAT
1840,-5.0593836261590903,DTX1
154865,-5.5836441133016104,IQUB
6649,-5.0963205379640497,SOD3
388595,-7.3712778815618298,TMEM82
9971,-7.0830294988704301,NR1H4
9495,-4.0274879462534301,AKAP5
28959,-5.0168567425842099,TMEM176B
8644,-4.4249149700558501,AKR1C3
55765,-5.4602554802280396,C1orf106
83657,-5.5335729480544797,DYNLRB2
2262,-7.1415771318935697,GPC5
440712,-6.5718817088469699,C1orf186
55329,-3.7062665656784599,MNS1
339535,-8.1619477051607596,LINC01139
143662,-9.4159859523196605,MUC15
5174,-5.9844607888013002,PDZK1
9963,-6.9505844061264099,SLC23A1
57565,-5.3069775805356203,KLHL14
24,-7.6781931274620199,ABCA4
8646,-3.6312411504244499,CHRD
728621,-2.7583955135634399,CCDC30
4543,-4.7786550772308596,MTNR1A
6564,-7.1299241917882803,SLC15A1
4862,-4.9664772564306201,NPAS2
5314,-6.9888745080371697,PKHD1
388963,-3.0988677180195099,C2orf81
3766,-7.20493813295906,KCNJ10
92691,-4.7127304367827803,TMEM169
91828,-5.1466131595732598,EXOC3L4
348158,-9.8869436344932602,ACSM2B
79781,-5.1740902131621,IQCA1
7802,-3.0649844947429301,DNALI1
64902,-9.4089573436595,AGXT2
9760,-5.0105298695803402,TOX
399726,-3.3396516199053101,CASC10
53841,-7.8683900873737196,CDHR5
91703,-7.3986313466553,ACY3
375298,-3.4687272127960602,
403,-1.5545428125126199,ARL3
6344,-7.2792310657484602,SCTR
2731,-8.0701547620951892,GLDC
5502,-7.2245950885045396,PPP1R1A
63915,-1.98085668208696,BLOC1S5
6470,-3.9105600010526,SHMT1
6582,-8.7572575219286808,SLC22A2
10267,-4.6889593732937502,RAMP1
27329,-7.52564967800219,ANGPTL3
55540,-3.5573835560890799,IL17RB
7620,-2.31327449568828,ZNF69
9032,-6.8141732153558001,TM4SF5
219621,-5.2781960148187697,C10orf107
119467,-7.0259075064916203,CLRN3
23366,-2.8273257187031202,KIAA0895
374378,-2.8887913491999,GALNT18
273,-5.6652016940674201,AMPH
80258,-6.2261379222039599,EFHC2
23639,-3.7288102173010702,LRRC6
167410,-6.9974858561987796,LIX1
85414,-3.9020833363567,SLC45A3
164312,-6.2283264555585696,LRRN4
3698,-5.7515273544590704,ITIH2
3758,-7.5950668004699997,KCNJ1
4900,-2.5931951607519599,NRGN
145270,-5.86565943388519,PRIMA1
220108,-3.7398970941492098,FAM124A
124590,-4.5408372801613499,USH1G
57821,-5.7476095218453001,CCDC181
6568,-8.6606576336185004,SLC17A1
139818,-3.7500402202892098,DOCK11
85301,-4.4948957361086501,COL27A1
3062,-4.5072018495167399,HCRTR2
79966,-4.5995538173784301,SCD5
59271,-3.27259679803515,EVA1C
348932,-7.3475389329857599,SLC6A18
153643,-6.2035540665179596,FAM81B
387338,-1.35617901696456,NSUN4
10107,-6.1202455393646602,TRIM10
148398,-5.5323603501393004,SAMD11
57639,-2.4410489824875499,CCDC146
9985,-3.7308930583456399,REC8
3953,-3.0853899553026198,LEPR
439965,-1.78372012067885,FAM35DP
