"","x"
"1",0
"2",-2.00939830136782
"3",-1.87279883532233
"4",-1.38613250065628
"5",-0.77381158343666
"6",-0.897513687084696
"7",-2.63704246961064
"8",-1.07113884412594
"9",-3.89342318861057
"10",-1.0990486764689
"11",0
"12",-1.2350451898611
"13",0
"14",0
"15",0.528584879627979
"16",0.609521021153424
"17",-1.37177474460249
