"","x"
"1",0.869691977654269
"2",-1.10609777602032
"3",0
"4",0
"5",2.05606100812715
"6",-1.29732296679555
"7",0
"8",-1.9401966822257
"9",-2.1382691619563
"10",-0.50425881766139
"11",-1.07584375798351
"12",0
"13",-1.096494350141
"14",0
"15",0
"16",0
"17",-2.32972134203172
"18",0
"19",0
"20",-0.908432760416924
