"","x"
"1",0
"2",0
"3",0
"4",1.46830444458445
"5",-2.21197179885609
"6",0
"7",0.44082988068686
"8",-2.29764363505986
"9",0
"10",-1.60359378781433
"11",0
"12",3.28835570025846
"13",-1.97556881271881
"14",-1.66834101917096
"15",-1.0138729496541
"16",0.48887381916988
"17",-0.896499388687358
"18",-1.40929036061098
