"","x"
"1",0
"2",0
"3",0
"4",-1.5037487311413
"5",0
"6",-1.10018044054747
"7",-4.22721510570129
"8",-2.56755390363585
"9",0
"10",-0.919889461077639
"11",0
"12",0
"13",-5.40328705429357
"14",0
"15",0
"16",-1.5175862927678
"17",1.86561096331222
"18",0
"19",0
