"","x"
"1",-1.34100109006302
"2",-0.700476374433552
"3",-1.87279883532233
"4",-2.00939830136782
"5",-1.83350181579317
"6",-1.04671523445167
"7",-2.63704246961064
"8",-1.59556926230335
"9",-1.02779384849022
"10",-2.41178449799558
"11",0
"12",-1.07113884412594
"13",0
"14",-2.09548636744353
"15",-0.802620923020655
"16",0
"17",-0.794768984224412
"18",-1.246148283473
"19",-1.37177474460249
