"","x"
"1",0
"2",-1.37177474460249
"3",-1.5037487311413
"4",-1.24671773588976
"5",0
"6",-1.3277880998385
"7",-0.820858806286028
"8",0.48887381916988
"9",-5.32320038141827
"10",0
"11",-1.03640421462452
"12",0
"13",0
"14",0
"15",-3.75630116942713
"16",0
"17",0
"18",0
"19",0
"20",-6.37855248541808
"21",-1.37880144835911
"22",0
"23",-5.42647050929906
"24",-1.169415584798
