"","x"
"1",-2.68095264240851
"2",-3.29727938554733
"3",-2.69653520945568
"4",0
"5",0
"6",-1.85311518115799
"7",0
"8",-1.57501351762447
"9",0
"10",0
"11",0
"12",-0.948553376216444
"13",0
"14",1.58972643175784
"15",0
"16",-1.76443285271251
