"","x"
"1",0
"2",0
"3",4.19116684731253
"4",0
"5",-5.35750897705985
"6",-1.08903076959571
"7",-1.17292910278641
"8",0
"9",0
"10",0.363305483197126
"11",0
"12",-1.88386327555835
"13",0
