"","x"
"1",-1.94786901312148
"2",-5.40328705429357
"3",0
"4",0
"5",3.16891350253211
"6",1.69939491677359
"7",0
"8",-3.84788936309463
"9",0
"10",0.998298504266153
"11",0
"12",0
"13",0
"14",2.67722879195932
"15",0
"16",0
"17",0
"18",0
"19",0
"20",1.30151525498401
"21",-1.78285643037537
"22",-1.5175862927678
"23",2.40659962211482
"24",0
