"","x"
"1",0
"2",0
"3",-1.66528638425339
"4",-3.72187292184188
"5",0
"6",0
"7",-0.462950558674485
"8",0
"9",-2.69502548288089
"10",-4.22721510570129
"11",0
"12",-1.42361820191852
"13",1.86561096331222
"14",0
"15",0
"16",-1.42743720866368
"17",0
