"","x"
"1",0
"2",0.672803753098521
"3",1.02204852139846
"4",0.801919362098168
"5",0
"6",0
"7",0
"8",0.699924358024027
"9",0
"10",-0.588513404792133
"11",-7.47875705309432
"12",0
"13",0
"14",0.422981089668783
"15",1.45149683493486
"16",0
"17",-2.31758958017162
"18",0
"19",0
"20",-0.470249642284761
"21",0
"22",2.04116669379005
