"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",0
"7",-2.17473815450938
"8",0
"9",-1.58013228806959
"10",-1.29532682132419
"11",-1.07643519071073
"12",0
"13",0
"14",0
"15",0
"16",-1.09325663510731
"17",-0.685464903090856
