"","x"
"1",-1.50501784456813
"2",-1.16387312121291
"3",-6.13778168482113
"4",-1.2280763761086
"5",-1.04521717826301
"6",-1.40929036061098
"7",-0.996312726731936
"8",-2.63704246961064
"9",-1.00724739354488
"10",-0.801430961846252
"11",-1.19127740719898
"12",-5.95501970727781
"13",-1.94930972444879
"14",0
"15",-1.7998296603635
"16",-0.594786017151346
