"","x"
"1",-1.22511050465467
"2",0
"3",-1.97556881271881
"4",0
"5",-2.77212817281385
"6",0
"7",-0.76573843512567
"8",0
"9",-5.95501970727781
"10",-2.66535570440447
"11",0.554442413264113
"12",-1.67349923473485
"13",-1.30970159304232
"14",-3.05671858665705
"15",0
"16",-0.594786017151346
"17",-1.18476308724982
"18",0
"19",-3.43896871741958
"20",0
"21",0
"22",-2.64685077079066
