"","x"
"1",0
"2",-0.762913581193715
"3",0.504769659012502
"4",0
"5",0
"6",-0.793064668388794
"7",-0.857128355792259
"8",0
"9",-0.453880486959337
"10",-0.934223103898792
"11",0
