"","x"
"1",-1.82476036567742
"2",-1.72434874840776
"3",-2.06178719005607
"4",-1.52870781241442
"5",-1.45346604341909
"6",-1.22096758120617
"7",-1.07905704665512
"8",-1.46226288060711
"9",-2.17369816454437
"10",-2.34844897114006
"11",-1.9401966822257
"12",-0.622470804459337
"13",-1.29732296679555
"14",0
"15",0
"16",-0.50425881766139
"17",-1.10609777602032
"18",-1.52983992948307
"19",-1.87649975644625
"20",-2.33298328339636
