"","x"
"1",-0.878900793869427
"2",-1.06289241126554
"3",-1.19116711906792
"4",-0.950600154795731
"5",-1.10358439542599
"6",-1.52170269532455
"7",0
"8",0
"9",-0.864843085636767
"10",0
"11",0
"12",0
"13",-1.95770384167325
"14",-7.08330279944076
"15",-1.22997885380058
"16",0
