"","x"
"1",-2.25202945690001
"2",-1.54237275638435
"3",0
"4",0
"5",0
"6",0.819683711604943
"7",0
"8",0
"9",0
"10",0
"11",-0.800660584005693
"12",0
"13",-0.857128355792259
"14",0
"15",0
"16",-1.02973230024805
"17",0
"18",0
"19",0
"20",-1.79024292864294
"21",0
