"","x"
"1",1.77076693554841
"2",-1.35996854739434
"3",-2.47322192463127
"4",-1.97556881271881
"5",-4.52535134062454
"6",-1.5037487311413
"7",-2.3346476886533
"8",1.46682053160299
"9",0
"10",-7.32098169433469
"11",0
"12",-3.72187292184188
"13",-0.798830432126305
"14",0
"15",-0.580719925357776
"16",0
"17",-1.85200874868084
"18",0
"19",0
"20",-3.59194924699972
