"","x"
"1",-0.50425881766139
"2",-1.11984873594031
"3",-1.1576975904425
"4",-0.764785643371437
"5",-1.04162512816718
"6",0
"7",0
"8",0
"9",-2.67984806536019
"10",0
"11",-1.63677296352172
"12",-1.60556226995269
