"","x"
"1",0
"2",-1.93305290646618
"3",-2.37642618321945
"4",0
"5",0
"6",-1.09467507831417
"7",0
"8",-1.30005779574141
"9",0
"10",-0.713807503561596
"11",-1.22788192890867
"12",0
"13",0
"14",0
"15",0
"16",-3.75630116942713
"17",0
