"","x"
"1",0
"2",0
"3",0
"4",-0.622470804459337
"5",3.63709604144438
"6",7.9355878586843
"7",8.27891401949994
"8",0
"9",2.05606100812715
"10",0
"11",1.22537235769773
"12",0
