"","x"
"1",0
"2",0
"3",-1.09840406591017
"4",0
"5",0
"6",-1.20665997948742
"7",0
"8",0
"9",-0.623155581236977
"10",-1.827699733415
"11",-0.453880486959337
"12",5.32066921200659
"13",0
"14",-0.347024423497879
"15",0
"16",-0.475784710286461
"17",0
"18",0
"19",-1.16033756914375
"20",0
"21",-1.30005779574141
"22",0
"23",0
"24",0
"25",0
"26",0
"27",-1.22788192890867
"28",-0.713807503561596
"29",0
"30",-0.398581686059033
"31",0
