"","x"
"1",-1.37880144835911
"2",-0.897513687084696
"3",-1.0990486764689
"4",-1.30421163674348
"5",-0.81885543893919
"6",-0.928741342086439
"7",1.04305625069506
"8",-1.37879438532571
"9",-1.50501784456813
"10",-1.04521717826301
"11",-1.40929036061098
"12",-2.14078146355724
"13",-1.3277880998385
"14",-0.820858806286028
"15",-5.42647050929906
"16",-0.6023089834668
