"","x"
"1",-1.83350181579317
"2",-2.00939830136782
"3",-1.58062070677497
"4",0
"5",-2.31758958017162
"6",-3.05671858665705
"7",0
"8",-0.896499388687358
"9",0
"10",0
"11",-1.37177474460249
"12",0
"13",-5.69100268303381
"14",0
"15",-1.54472148953927
"16",-1.5037487311413
"17",-0.614356497793413
