"","x"
"1",0
"2",0
"3",0
"4",-0.434740395100406
"5",0
"6",0
"7",0
"8",0
"9",0
"10",-3.75630116942713
"11",-1.28728146102196
"12",0
"13",0
"14",-0.875577184800882
"15",0
"16",0.981699234715696
