"","x"
"1",0
"2",-0.872999652687787
"3",0
"4",-1.25094315220064
"5",0
"6",-0.735719865697925
"7",-0.543676635222252
"8",-0.350396033141113
"9",-0.493715222745681
"10",0
"11",-0.353787117156587
"12",1.05043657209704
"13",-0.576131776849642
"14",0
"15",0
"16",0
"17",0
"18",0
"19",0
"20",-0.840335365474481
"21",-0.601590266036439
