"","V2","V3"
"84992",-0.338994932350248,"PIGY"
"8818",0.960443101209825,"DPM2"
"9091",1.19576936406339,"PIGQ"
"51227",-0.149779066568827,"PIGP"
"5283",0.155551744359411,"PIGH"
"5279",0.498910883160721,"PIGC"
"54965",0.768722965388471,"PIGX"
"128869",0.801137733728951,"PIGU"
"51604",0.7873904973959,"PIGT"
"94005",0,"PIGS"
"93183",0.766725373359632,"PIGM"
"5281",0.198406891125369,"PIGF"
"9487",-0.476894580727661,"PIGL"
"10026",-0.236996798219726,"PIGK"
"9488",0,"PIGB"
"8733",0.569224933271311,"GPAA1"
"80055",-1.2488088875429,"PGAP1"
"23556",0.241778344375582,"PIGN"
"5277",-0.11720314827387,"PIGA"
"2822",-3.28445051781136,"GPLD1"
"84720",0.6657593343409,"PIGO"
"284098",0.478021424586229,"PIGW"
"55650",-0.12842966944323,"PIGV"
