"","V2","V3"
"6240",0.476262181488742,"RRM1"
"7498",-2.05016735609895,"XDH"
"5631",0.211423412437389,"PRPS1"
"5471",0.757850651408784,"PPAT"
"2618",0.231901413957013,"GART"
"471",0.848010968613864,"ATIC"
"158",-0.116144704284121,"ADSL"
"10606",0.840588832642625,"PAICS"
"87178",0.190129471543966,"PNPT1"
"5136",-1.44163198633536,""
"107",0,"ADCY1"
"661",0.136465691431964,"POLR3D"
"5422",0.215146331129334,"POLA1"
"953",0,"ENTPD1"
"954",0,"ENTPD2"
"4830",1.57939266467452,"NME1"
"203",0.189483703184264,"AK1"
"159",0.775171724479181,"ADSS"
"270",-3.30905482126618,"AMPD1"
"4907",-1.39522445538697,"NT5E"
"132",0,"ADK"
"353",0.442004464914234,"APRT"
"100",0,"ADA"
"4860",0.722270273796641,"PNP"
"2766",0,"GMPR"
"3614",0.691518931334277,"IMPDH1"
"8833",0.508901903526093,"GMPS"
"955",0.511448366899814,""
"3251",0.921685318878334,"HPRT1"
"2987",0.686030735447298,"GUK1"
"9615",-2.63820488959033,"GDA"
"55821",-0.793617040957312,"ALLC"
"374659",0.159311708640773,"HDDC3"
"58497",0.606485134443509,"PRUNE"
"2977",-0.297872979890754,"GUCY1A2"
"9060",-0.514981971920036,"PAPSS2"
"5167",0.670800345412803,"ENPP1"
"5198",0,"PFAS"
"3704",0.697714987358099,"ITPA"
"318",0.203979984876379,"NUDT2"
"1716",0.30502376358674,"DGUOK"
"55276",0.264347081946891,"PGM2"
"11164",0.610078511391145,"NUDT5"
"2272",-0.578889380877342,"FHIT"
"5313",0.503809317254813,"PKLR"
"1633",0.52504751651093,"DCK"
"84284",0.445033990024087,"NTPCR"
"646625",-1.15416610772485,"URAD"
"5141",0,"PDE4A"
"5236",-1.22995073796594,"PGM1"
"131870",-0.390766899271751,"NUDT16"
