"","V2","V3"
"34",-0.649411676537354,"ACADM"
"1892",-0.225115078980309,"ECHS1"
"26275",-0.57329855004314,"HIBCH"
"23417",-0.775448737921657,"MLYCD"
"4329",-0.676445429278278,"ALDH6A1"
"18",1.18672017363908,"ABAT"
"57571",-0.55446161933902,"CARNS1"
"2571",1.15423499559743,"GAD1"
"6611",0.919435167424226,"SMS"
"6723",0.207842790508847,"SRM"
"314",-2.44554087210785,"AOC2"
"217",-1.90665569485626,"ALDH2"
"51733",-0.343076167510803,"UPB1"
"1807",-2.24401100738138,"DPYS"
"1806",-1.4659420912805,"DPYD"
"84735",0,"CNDP1"
"218",-4.04598994184375,"ALDH3A1"
"55748",0.513309021934776,"CNDP2"
"54498",0,"SMOX"
