"","V2","V3"
"57733",-1.26460580466818,"GBA3"
"3098",0.590742649339237,"HK1"
"2548",0.627999466963579,"GAA"
"6476",0,"SI"
"80146",0.160922621688635,"UXS1"
"5167",0.670800345412803,"ENPP1"
"283209",0.351009183342525,"PGM2L1"
"7358",0.823756896752069,"UGDH"
"7360",-1.27410944964873,"UGP2"
"7363",-1.33032777418237,"UGT2B4"
"2990",0.409670141315043,"GUSB"
"2997",-0.120322487057119,"GYS1"
"5236",-1.22995073796594,"PGM1"
"2538",-0.305420766858798,"G6PC"
"2645",-1.55644041551322,"GCK"
"2821",0.372497214254332,"GPI"
"178",0,"AGL"
"2632",-1.18567916181213,"GBE1"
"11181",-1.5452098915701,"TREH"
"276",-2.92186901726337,"AMY1A"
"8972",0,"MGAM"
"5834",-0.567555428830475,"PYGB"
