"","V2","V3"
"55331",-0.484859124756801,"ACER3"
"81537",-0.558004357813808,"SGPP1"
"427",0,"ASAH1"
"10715",0,""
"8560",0,"DEGS1"
"6609",0,"SMPD1"
"64781",-0.398362765557386,"CERK"
"8611",-1.78986263450022,"PPAP2A"
"9517",0.201646753226906,"SPTLC2"
"2531",-0.474310212151657,"KDSR"
"9514",-2.20001077663577,"GAL3ST1"
"2717",0.446165735850441,"GLA"
"4758",0.724998842821973,"NEU1"
"7368",-3.1992327622151,"UGT8"
"2720",0.59576503442428,"GLB1"
"2629",0.817827889072565,"GBA"
"7357",0.913253715021155,"UGCG"
"8877",0,"SPHK1"
"8879",0.726409272521757,"SGPL1"
"2581",0,"GALC"
"410",0.234544964293914,"ARSA"
"9331",-1.51531427855335,"B4GALT6"
"166929",-0.711025746768556,"SGMS2"
