"","V2","V3"
"56954",0.439729293032254,"NIT2"
"440",0.435444393408079,"ASNS"
"339983",-2.84601988892032,"NAT8L"
"259307",1.89955318873844,"IL4I1"
"2805",0.4810194298117,"GOT1"
"8528",-0.788309849018294,"DDO"
"445",-1.56683463266647,"ASS1"
"159",0.775171724479181,"ADSS"
"435",0.486447165510435,"ASL"
"158",-0.116144704284121,"ADSL"
"189",-2.2601792671912,"AGXT"
"2875",-1.86235981926148,"GPT"
"790",0.220334811869223,"CAD"
"7915",-0.493123873838775,"ALDH5A1"
"2746",0,"GLUD1"
"18",1.18672017363908,"ABAT"
"2571",1.15423499559743,"GAD1"
"2752",0.410361786810547,"GLUL"
"2744",-0.643128464745667,"GLS"
"1373",-2.20026921310606,"CPS1"
"8659",-0.766543148286407,"ALDH4A1"
"2673",0.302754054320713,"GFPT1"
"5471",0.757850651408784,"PPAT"
"443",-3.66403093670837,"ASPA"
"57494",-0.754934476545655,"RIMKLB"
"284716",0.800277941341712,"RIMKLA"
"2346",-1.5722581742966,"FOLH1"
