"","V2","V3"
"226",1.11237605357625,"ALDOA"
"217",-1.90665569485626,"ALDH2"
"218",-4.04598994184375,"ALDH3A1"
"10327",0.502248151346699,"AKR1A1"
"124",-5.77793572239545,"ADH1A"
"5160",-0.421697377571954,"PDHA1"
"1737",-0.187541825515022,"DLAT"
"3939",0.45380988304497,"LDHA"
"5313",0.503809317254813,"PKLR"
"2023",0,"ENO1"
"669",0.226016728633666,"BPGM"
"2597",0.789162394731997,"GAPDH"
"7167",0.710810041240486,"TPI1"
"5211",0.421409178477758,"PFKL"
"2203",1.30922235522668,"FBP1"
"2821",0.372497214254332,"GPI"
"5236",-1.22995073796594,"PGM1"
"3098",0.590742649339237,"HK1"
"2645",-1.55644041551322,"GCK"
"130589",0,"GALM"
"2538",-0.305420766858798,"G6PC"
"1738",-0.323160572991033,"DLD"
"5230",0.623028102027948,"PGK1"
"5105",-5.80222106568563,"PCK1"
"55902",-1.50925778561464,"ACSS2"
"83440",0.219772580852378,"ADPGK"
