"","V2","V3"
"231",-0.795233969747416,"AKR1B1"
"6652",1.84414290622153,"SORD"
"3795",0,"KHK"
"29085",0.719525710580475,"PHPT1"
"3098",0.590742649339237,"HK1"
"5207",-3.43110541046917,"PFKFB1"
"4351",0,"MPI"
"5372",-0.182342469810554,"PMM1"
"8790",0.196104725107555,"FPGT"
"7264",1.66216801997272,"TSTA3"
"2762",0.48672913345095,"GMDS"
"29925",0.797005578971814,"GMPPB"
"5211",0.421409178477758,"PFKL"
"7167",0.710810041240486,"TPI1"
"226",1.11237605357625,"ALDOA"
"2203",1.30922235522668,"FBP1"
"197258",0.153690835710077,"FUK"
