"","V2","V3"
"593",0.186423242579645,"BCKDHA"
"1738",-0.323160572991033,"DLD"
"38",-0.694554077233245,"ACAT1"
"3157",0.343997380054504,"HMGCS1"
"5019",-1.19937633271503,"OXCT1"
"3155",0.157118592013368,"HMGCL"
"549",-0.581643526960471,"AUH"
"56922",-0.938473033967844,"MCCC1"
"1892",-0.225115078980309,"ECHS1"
"3712",0.134721984948344,"IVD"
"586",0.313817396874752,"BCAT1"
"30",0,"ACAA1"
"1962",-1.13686231252189,"EHHADH"
"36",0,"ACADSB"
"1629",-0.291886511555266,"DBT"
"259307",1.89955318873844,"IL4I1"
"4594",-0.14079283690395,"MUT"
"84693",-0.231922187328591,"MCEE"
"5095",-1.1231495555433,"PCCA"
"316",-2.80924560627719,"AOX1"
"217",-1.90665569485626,"ALDH2"
"4329",-0.676445429278278,"ALDH6A1"
"18",1.18672017363908,"ABAT"
"11112",-0.646838447668199,"HIBADH"
"26275",-0.57329855004314,"HIBCH"
"3028",0.703380708178865,"HSD17B10"
"34",-0.649411676537354,"ACADM"
"35",-1.4083781060066,"ACADS"
"27034",-0.492780887985114,"ACAD8"
