"","V2","V3"
"6898",-4.244080190471,"TAT"
"55256",-0.607067597348806,"ADI1"
"51074",-0.167944398840326,"APIP"
"84245",0,"MRI1"
"4507",-0.344319395476195,"MTAP"
"6723",0.207842790508847,"SRM"
"262",-0.534283158265258,"AMD1"
"1491",-0.462678460093514,"CTH"
"875",0.751182676664133,"CBS"
"4548",-0.243420919957758,"MTR"
"635",-1.42230639402758,"BHMT"
"4143",0,"MAT1A"
"191",0.719402921308888,"AHCY"
"1786",0.869309730582688,"DNMT1"
"259307",1.89955318873844,"IL4I1"
"58478",0.641858004821025,"ENOPH1"
"10993",2.96284391172922,"SDS"
"2805",0.4810194298117,"GOT1"
"1036",-3.92305823584235,"CDO1"
"4357",-0.198480018079136,"MPST"
"3939",0.45380988304497,"LDHA"
"6611",0.919435167424226,"SMS"
"4190",-0.478938069476362,"MDH1"
