"","V2","V3"
"2717",0.446165735850441,"GLA"
"5211",0.421409178477758,"PFKL"
"2548",0.627999466963579,"GAA"
"231",-0.795233969747416,"AKR1B1"
"2645",-1.55644041551322,"GCK"
"3098",0.590742649339237,"HK1"
"3938",-0.924661465269744,"LCT"
"2720",0.59576503442428,"GLB1"
"5236",-1.22995073796594,"PGM1"
"2683",0.48892163110947,"B4GALT1"
"2582",1.56938607428851,"GALE"
"7360",-1.27410944964873,"UGP2"
"2592",-0.933384089501842,"GALT"
"2538",-0.305420766858798,"G6PC"
"6476",0,"SI"
"2584",0.592345238542464,"GALK1"
"130589",0,"GALM"
