"","V2","V3"
"5305",0.137154108367796,"PIP4K2A"
"3633",-0.629481007134807,"INPP5B"
"253430",-0.498248809322964,"IPMK"
"5728",-0.548740556385846,"PTEN"
"9562",0.386070010610964,""
"3632",-0.4593293836111,"INPP5A"
"3706",3.17836808105474,"ITPKA"
"3705",0,"ITPK1"
"3628",-1.31447392002085,"INPP1"
"3631",-0.160654142458664,"INPP4A"
"4534",-0.256302604280589,"MTM1"
"51477",0.82039253060178,"ISYNA1"
"3612",0,"IMPA1"
"55586",1.03824383712743,"MIOX"
"5297",0.204462629051312,"PI4KA"
"8394",0.518622874024412,"PIP5K1A"
"5289",-0.194379797982863,"PIK3C3"
"5330",0,"PLCB2"
"64768",0.790677113307691,"IPPK"
"5290",-0.723971658850957,"PIK3CA"
"4329",-0.676445429278278,"ALDH6A1"
"7167",0.710810041240486,"TPI1"
"200576",-0.687827982543942,"PIKFYVE"
"10423",0.173319532353941,"CDIPT"
"5286",-0.37185776629076,"PIK3C2A"
"3635",-0.804889805148566,"INPP5D"
