"","V2","V3"
"C00219",2.00824771615796,"arachidonate (20:4n6)"
"C01595",1.01100998927099,"linoleate (18:2n6)"
"C04056",0,"conjugated linoleate (18:2n7; 9Z,11E)"
"C03242",2.02986793733064,"dihomo-linolenate (20:3n3 or n6)"
