"","V2","V3"
"218",-4.04598994184375,"ALDH3A1"
"2326",-1.55724032009091,"FMO1"
"1576",-2.76297490061925,"CYP3A4"
"1565",0,"CYP2D6"
"1544",-1.18871019358552,"CYP1A2"
"1555",2.47748978346391,"CYP2B6"
"1557",-0.773255868061787,"CYP2C19"
"2938",-4.6261259266507,"GSTA1"
"124",-5.77793572239545,"ADH1A"
"7363",-1.33032777418237,"UGT2B4"
"1559",-0.588818196759446,"CYP2C9"
"1548",-2.20509480369591,"CYP2A6"
"4128",-3.58227984113912,"MAOA"
"316",-2.80924560627719,"AOX1"
"1571",-0.644934019579845,"CYP2E1"
"1558",-0.770342437532358,"CYP2C8"
"1577",-1.3041688019229,""
