"","V2","V3"
"8647",-1.99728189878867,"ABCB11"
"64241",-1.27878383291123,"ABCG8"
"64240",0,"ABCG5"
"9429",-1.69434831691351,"ABCG2"
"64137",0,"ABCG4"
"9619",0.957450908766434,"ABCG1"
"5826",-0.604821796602158,"ABCD4"
"5825",0.559497657380609,"ABCD3"
"225",-4.00984060061111,"ABCD2"
"215",0.388288266191853,"ABCD1"
"89845",0.138108062648254,"ABCC10"
"1080",-2.39575931084195,"CFTR"
"10257",0,"ABCC4"
"94160",1.17088058721689,"ABCC12"
"85320",1.24669433365322,"ABCC11"
"10060",-1.98223894000971,"ABCC9"
"6833",0.856400121133823,"ABCC8"
"368",-1.877697424681,"ABCC6"
"10057",0.889276889614414,"ABCC5"
"8714",0,"ABCC3"
"1244",-1.4186405979084,"ABCC2"
"4363",0.192362474875991,"ABCC1"
"22",-0.280708118655899,"ABCB7"
"10058",0,"ABCB6"
"340273",-4.81752447459393,"ABCB5"
"5244",0.442149711560934,"ABCB4"
"5243",-2.54756028396363,"ABCB1"
"23456",0.265292851702148,"ABCB10"
"23457",0.867605502622062,"ABCB9"
"11194",1.00223035609895,"ABCB8"
"6891",0,"TAP2"
"6890",0.879212024404437,"TAP1"
"10349",-4.77139209114867,"ABCA10"
"10350",-4.20729745823418,"ABCA9"
"10351",-4.85327405992616,"ABCA8"
"23460",-3.12691429103054,"ABCA6"
"23461",-1.89384054283695,"ABCA5"
"154664",-2.97588492957592,"ABCA13"
"26154",2.0953632695651,"ABCA12"
"10347",0.202690028609834,"ABCA7"
"24",-0.8894437002388,"ABCA4"
"21",0.970425217310055,"ABCA3"
"20",0,"ABCA2"
"19",-1.1391303699656,"ABCA1"
