"","V2","V3"
"5160",-0.421697377571954,"PDHA1"
"5105",-5.80222106568563,"PCK1"
"5313",0.503809317254813,"PKLR"
"231",-0.795233969747416,"AKR1B1"
"2739",0.62162206447269,"GLO1"
"197257",-1.52474818971554,"LDHD"
"3029",0.816124171983977,"HAGH"
"5091",-1.2131072397838,"PC"
"4200",0,"ME2"
"4199",-1.58375738341338,"ME1"
"4190",-0.478938069476362,"MDH1"
"3939",0.45380988304497,"LDHA"
"55902",-1.50925778561464,"ACSS2"
"134526",-0.381679219971377,"ACOT12"
"217",-1.90665569485626,"ALDH2"
"38",-0.694554077233245,"ACAT1"
"31",0,"ACACA"
"9380",0,"GRHPR"
"1737",-0.187541825515022,"DLAT"
"1738",-0.323160572991033,"DLD"
"97",0.232340243198697,"ACYP1"
"2271",0.459002352878199,"FH"
