"","V2","V3"
"4329",-0.676445429278278,"ALDH6A1"
"31",0,"ACACA"
"23417",-0.775448737921657,"MLYCD"
"18",1.18672017363908,"ABAT"
"26275",-0.57329855004314,"HIBCH"
"84693",-0.231922187328591,"MCEE"
"5095",-1.1231495555433,"PCCA"
"55862",-1.4378980802543,"ECHDC1"
"79611",-1.29758312534483,"ACSS3"
"55902",-1.50925778561464,"ACSS2"
"3939",0.45380988304497,"LDHA"
"1892",-0.225115078980309,"ECHS1"
"34",-0.649411676537354,"ACADM"
"4594",-0.14079283690395,"MUT"
"8801",-0.118674734772219,"SUCLG2"
"38",-0.694554077233245,"ACAT1"
