"","V2","V3"
"6240",0.476262181488742,"RRM1"
"790",0.220334811869223,"CAD"
"7372",0.370500517530759,"UMPS"
"87178",0.190129471543966,"PNPT1"
"661",0.136465691431964,"POLR3D"
"4830",1.57939266467452,"NME1"
"50808",-0.964555994467557,"AK3"
"51727",-0.52705547566465,"CMPK1"
"1503",0.867054075180155,"CTPS1"
"953",0,"ENTPD1"
"955",0.511448366899814,""
"139596",0.215662690003023,"UPRT"
"7371",0.633689363183721,"UCK2"
"4907",-1.39522445538697,"NT5E"
"7378",0,"UPP1"
"1806",-1.4659420912805,"DPYD"
"1807",-2.24401100738138,"DPYS"
"51733",-0.343076167510803,"UPB1"
"978",0.295373554441261,"CDA"
"7296",0,"TXNRD1"
"5422",0.215146331129334,"POLA1"
"79077",1.16911121574621,"DCTPP1"
"1633",0.52504751651093,"DCK"
"1635",0,"DCTD"
"1854",0.158314961725957,"DUT"
"1841",0.944041651395467,"DTYMK"
"7083",2.88985282273024,"TK1"
"4860",0.722270273796641,"PNP"
"1890",1.64995096152181,"TYMP"
"7298",1.78136947257471,"TYMS"
"1723",-0.318171661513847,"DHODH"
"3704",0.697714987358099,"ITPA"
"318",0.203979984876379,"NUDT2"
