"","V2","V3"
"1327",-0.327081397908699,"COX4I1"
"4718",0.491993719517525,"NDUFC2"
"4717",0.292385767758596,"NDUFC1"
"4716",0.688262534009171,"NDUFB10"
"4715",0.639808351416495,"NDUFB9"
"4714",0,"NDUFB8"
"4713",0.275111528937406,"NDUFB7"
"4712",0.292822546689096,"NDUFB6"
"4711",0,"NDUFB5"
"4710",0.602676583100147,"NDUFB4"
"4709",0.374871772105363,"NDUFB3"
"4708",0.533135269922409,"NDUFB2"
"4707",0.264833095113234,"NDUFB1"
"126328",0.347901735181766,"NDUFA11"
"4706",0.636097452948162,"NDUFAB1"
"4705",0.0843276333447456,"NDUFA10"
"4704",0.225758992806659,"NDUFA9"
"4702",0.427390126007592,"NDUFA8"
"4701",0.867551675777324,"NDUFA7"
"4700",0.210408212689305,"NDUFA6"
"4698",0.242193745130811,"NDUFA5"
"4697",0.247477224386669,"NDUFA4"
"4696",0.549350216415197,"NDUFA3"
"4695",0.645317042202806,"NDUFA2"
"4694",0.305226736413556,"NDUFA1"
"4731",0,"NDUFV3"
"4729",0.453922125143589,"NDUFV2"
"4723",0,"NDUFV1"
"4728",0.763468782146255,"NDUFS8"
"374291",0.305935269369522,"NDUFS7"
"4726",0.81292267609355,"NDUFS6"
"4725",0.135295544075034,"NDUFS5"
"4724",-0.294980735679323,"NDUFS4"
"4722",0.326592245498109,"NDUFS3"
"4720",0.700803461350037,"NDUFS2"
"4719",0,"NDUFS1"
"10063",0.779609368354874,"COX17"
"1355",-0.0951534059877064,"COX15"
"1353",0,"COX11"
"1351",0.71189372329597,"COX8A"
"1350",0.267897103122404,"COX7C"
"1349",0.214657314294134,"COX7B"
"1346",-2.3123394337399,"COX7A1"
"1345",2.31010013797945,"COX6C"
"1537",0.728333089378797,"CYC1"
"498",-0.156683429444312,"ATP5A1"
"479",-1.17954724476352,"ATP12A"
"5464",-0.256748413244763,"PPA1"
"6391",0.627139978157358,"SDHC"
"6392",-0.640115394536764,"SDHD"
"6389",0,"SDHA"
"6390",0,"SDHB"
"10975",0.395171588794688,"UQCR11"
"29796",0.432561763685493,"UQCR10"
"27089",0.822829196154053,"UQCRQ"
"7381",0,"UQCRB"
"7388",0,"UQCRH"
"7385",-0.294439154355291,"UQCRC2"
"7384",0.304972113415078,"UQCRC1"
"7386",-0.108822558372357,"UQCRFS1"
"1340",0.434323342477235,"COX6B1"
"1337",0.797556138440997,"COX6A1"
"1329",0.325575722853031,"COX5B"
"9377",0.359270589436313,"COX5A"
"1352",-0.194461825732213,"COX10"
"506",0,"ATP5B"
"509",0.290084131628232,"ATP5C1"
"539",-0.126545960317302,"ATP5O"
"513",0.375269558588243,"ATP5D"
"514",0.431925816476402,"ATP5E"
"516",0.575323442288014,"ATP5G1"
"515",0.106401526986346,"ATP5F1"
"521",0.527748752571769,"ATP5I"
"522",0,"ATP5J"
"9551",0.544970641593945,"ATP5J2"
"10476",0.484984315958379,"ATP5H"
"10632",-0.184990267625243,"ATP5L"
"523",0.341177681616613,"ATP6V1A"
"525",-0.60022424569163,"ATP6V1B1"
"528",0.366813666753049,"ATP6V1C1"
"51382",0.30905539767813,"ATP6V1D"
"529",0,"ATP6V1E1"
"9296",0.611035242022065,"ATP6V1F"
"534",0.427894870123497,"ATP6V1G2"
"51606",0.432869657689764,"ATP6V1H"
"535",-0.146013034805909,"ATP6V0A1"
"9114",0.163699255599737,"ATP6V0D1"
"8992",0.330538222028173,"ATP6V0E1"
"537",1.20940930384419,"ATP6AP1"
"527",0.992770272716302,"ATP6V0C"
"54539",0.628949516923222,"NDUFB11"
"55967",0.270506684456872,"NDUFA12"
"51079",0.674990944943373,"NDUFA13"
