"","V2","V3"
"199857",0,"ALG14"
"54344",0.607450788825492,"DPM3"
"8818",0.960443101209825,"DPM2"
"29929",0.496479364190071,"ALG6"
"79087",0.371168837695056,"ALG12"
"79796",-0.380160646236113,"ALG9"
"10195",0.863938363361171,"ALG3"
"4249",-0.455450971133052,"MGAT5"
"57171",0.695000545995242,"DOLPP1"
"2530",1.03600430187777,"FUT8"
"25834",-1.43557751516692,"MGAT4C"
"2683",0.48892163110947,"B4GALT1"
"6480",-0.626864579545562,"ST6GAL1"
"4248",-2.27888032138058,"MGAT3"
"4247",0.330486163404283,"MGAT2"
"4122",-0.842115521533261,"MAN2A2"
"4121",-0.766634443418968,"MAN1A1"
"11282",0.571767517646246,"MGAT4B"
"23193",0.338488275325158,"GANAB"
"7841",0.547046556390748,"MOGS"
"440138",0.775308553512318,"ALG11"
"3703",0.212137834544847,"STT3A"
"29880",0,"ALG5"
"85365",0.132540034935729,"ALG2"
"56052",0.982999740523782,"ALG1"
"79868",0,"ALG13"
"8813",0.29099891566341,"DPM1"
"1798",0.367581683554767,"DPAGT1"
"22845",0.518794570744388,"DOLK"
"1603",0.359850255610505,"DAD1"
"79053",0.6240352686517,"ALG8"
"84920",0,"ALG10"
"4245",-0.184658083551026,"MGAT1"
