"","V2","V3"
"5305",0,"PIP4K2A"
"3633",-0.506187819200673,"INPP5B"
"253430",-0.353088617989499,"IPMK"
"5728",-1.08600940426846,"PTEN"
"9562",0,""
"3632",-0.577963238040238,"INPP5A"
"3706",2.04310242990181,"ITPKA"
"3705",-0.635800520853581,"ITPK1"
"3628",-1.13829681527357,"INPP1"
"3631",0,"INPP4A"
"4534",-0.262136495636236,"MTM1"
"51477",0.477140311909474,"ISYNA1"
"3612",0,"IMPA1"
"55586",1.89521611391287,"MIOX"
"5297",-0.155093222514378,"PI4KA"
"8394",0.614912098955216,"PIP5K1A"
"5289",-0.369466830160512,"PIK3C3"
"5330",0,"PLCB2"
"64768",0.416162243007077,"IPPK"
"5290",-0.535957615554538,"PIK3CA"
"4329",-1.63948971649313,"ALDH6A1"
"7167",1.27976667127028,"TPI1"
"200576",-0.819556228057316,"PIKFYVE"
"10423",0,"CDIPT"
"5286",-0.798207902907318,"PIK3C2A"
"3635",-0.576991847868385,"INPP5D"
