"","V2","V3"
"81888",-0.749052619817058,"HYI"
"48",-1.65339808370604,"ACO1"
"112817",-4.41309301991912,"HOGA1"
"125061",0,"AFMID"
"51179",-1.31473949342604,"HAO2"
"9380",0,"GRHPR"
"1431",-0.319704378479256,"CS"
"4190",0,"MDH1"
"132158",-1.09822440051371,"GLYCTK"
"283871",0.990542295575183,"PGP"
"38",-0.872153453984286,"ACAT1"
"84693",-0.432250556225235,"MCEE"
"5095",-1.59666374580918,"PCCA"
"4594",-0.25651870677963,"MUT"
"189",-2.63767799105407,"AGXT"
"6470",-1.06058889527891,"SHMT1"
"2653",0,"GCSH"
"847",-2.01391022515375,"CAT"
"2752",-0.67778036833856,"GLUL"
