"","V2","V3"
"56954",0.485652287688132,"NIT2"
"440",1.54698373711637,"ASNS"
"339983",-2.99235776250323,"NAT8L"
"259307",2.89830117150739,"IL4I1"
"2805",0.682884126941184,"GOT1"
"8528",-1.84567100691445,"DDO"
"445",0,"ASS1"
"159",0.759407526615356,"ADSS"
"435",0,"ASL"
"158",0.37039566349135,"ADSL"
"189",-2.63767799105407,"AGXT"
"2875",-1.75548861469832,"GPT"
"790",0.727995570997756,"CAD"
"7915",-0.761689890176437,"ALDH5A1"
"2746",-0.784297450388254,"GLUD1"
"18",-1.74422183452789,"ABAT"
"2571",0,"GAD1"
"2752",-0.67778036833856,"GLUL"
"2744",0,"GLS"
"1373",-2.56921275295188,"CPS1"
"8659",-1.37160902033928,"ALDH4A1"
"2673",0.356509995832594,"GFPT1"
"5471",1.02853718444576,"PPAT"
"443",-4.84803525791772,"ASPA"
"57494",-0.890628587352564,"RIMKLB"
"284716",0,"RIMKLA"
"2346",0,"FOLH1"
