"","V2","V3"
"1371",0.15233841172736,"CPOX"
"2990",0.365342858069878,"GUSB"
"7363",-3.23356939146179,"UGT2B4"
"644",-0.237742353611125,"BLVRA"
"3052",0.529216282222944,"HCCS"
"1352",0,"COX10"
"2235",-0.21467608032092,"FECH"
"1356",0,"CP"
"5498",0.427176471567088,"PPOX"
"7389",-0.363394718076082,"UROD"
"7390",0.34032857157657,"UROS"
"3145",0.884113682741641,"HMBS"
"210",-1.30424454811714,"ALAD"
"211",0.173401142423721,"ALAS1"
"2058",0.95576193346966,"EPRS"
"326625",-0.425988851072469,"MMAB"
"1355",-0.424765293103234,"COX15"
"3162",0.796893852103882,"HMOX1"
