"","V2","V3"
"199857",0,"ALG14"
"54344",0.883902985901097,"DPM3"
"8818",0.795821296692079,"DPM2"
"29929",0.738520739174497,"ALG6"
"79087",0.231769000278773,"ALG12"
"79796",-0.320186752188941,"ALG9"
"10195",1.41809602502386,"ALG3"
"4249",-0.525994443419826,"MGAT5"
"57171",0.462240217047157,"DOLPP1"
"2530",-0.24371822604458,"FUT8"
"25834",-1.42894461681204,"MGAT4C"
"2683",0.521319028776689,"B4GALT1"
"6480",0,"ST6GAL1"
"4248",-1.36581821586471,"MGAT3"
"4247",0.173314735561563,"MGAT2"
"4122",-0.899871811735101,"MAN2A2"
"4121",-1.41455087742977,"MAN1A1"
"11282",0.851623497689435,"MGAT4B"
"23193",0.473885063857082,"GANAB"
"7841",0.980189805191625,"MOGS"
"440138",0.70689397782925,"ALG11"
"3703",0.50648478511911,"STT3A"
"29880",0,"ALG5"
"85365",0,"ALG2"
"56052",0.476235538418686,"ALG1"
"79868",-0.477291944567972,"ALG13"
"8813",0.497604073701769,"DPM1"
"1798",0.484100341552245,"DPAGT1"
"22845",0.188595853245584,"DOLK"
"1603",0.185262011316349,"DAD1"
"79053",0.372851838105168,"ALG8"
"84920",0,"ALG10"
"4245",0,"MGAT1"
