"","V2","V3"
"4598",0.373944696668131,"MVK"
"38",-0.872153453984286,"ACAT1"
"3157",0.558729612864308,"HMGCS1"
"3156",0,"HMGCR"
"3422",0.5327649557017,"IDI1"
"4597",1.07781996645384,"MVD"
"10654",0.636944133546732,"PMVK"
"2224",1.00934821960299,"FDPS"
"9453",0.509287194713727,"GGPS1"
"79947",-0.727682267677632,"DHDDS"
"23590",1.61540543639841,"PDSS1"
"2339",0,"FNTA"
"9986",0.592661902646901,"RCE1"
"23463",0.137146740810391,"ICMT"
"51449",-1.26417844826132,"PCYOX1"
"10269",0.443258835085043,"ZMPSTE24"
