"","V2","V3"
"847",-2.01391022515375,"CAT"
"1962",-1.15227858981268,"EHHADH"
"3620",2.16188915252553,"IDO1"
"259307",2.89830117150739,"IL4I1"
"1543",-2.79685172748422,"CYP1A1"
"438",-0.734333350141632,"ASMT"
"15",0.480156170189204,"AANAT"
"4128",-4.89485345774966,"MAOA"
"1644",1.53615838085951,"DDC"
"125061",0,"AFMID"
"38",-0.872153453984286,"ACAT1"
"1892",-0.369744687861263,"ECHS1"
"2639",0,"GCDH"
"4967",-0.175209214647374,"OGDH"
"130013",-1.97504714629341,"ACMSD"
"23498",-1.03907839072107,"HAAO"
"8942",0.777225687283886,"KYNU"
"8564",1.79052511319901,"KMO"
"6999",5.17851993264379,"TDO2"
"7166",-1.56653786755693,"TPH1"
"883",-0.435375901870109,"CCBL1"
"217",-2.11599708909376,"ALDH2"
"316",-3.69355848615213,"AOX1"
"26",1.78393268642064,"AOC1"
"11185",-3.80266869140645,"INMT"
