"","V2","V3"
"6309",-1.08201757647044,"SC5D"
"10682",1.38412945567707,"EBP"
"1717",1.63442283365468,"DHCR7"
"1718",0,"DHCR24"
"1595",0.411888921141768,"CYP51A1"
"7108",-1.43411926001073,"TM7SF2"
"4047",0,"LSS"
"50814",0.701344265270343,"NSDHL"
"6307",0.548890781279574,"MSMO1"
"51478",0.812072217465,"HSD17B7"
"1056",0.718348824043135,"CEL"
"6646",0.692548455203078,"SOAT1"
"120227",-0.18056200987639,"CYP2R1"
"1594",1.69448797430427,"CYP27B1"
"1591",-0.737570415855787,""
"2222",-0.349272152690932,"FDFT1"
"6713",2.49590248284932,"SQLE"
