"","V2","V3"
"6240",0.478179771725747,"RRM1"
"7498",0,"XDH"
"5631",0.326056762636449,"PRPS1"
"5471",1.02853718444576,"PPAT"
"2618",0.737301655319941,"GART"
"471",0.737098979848556,"ATIC"
"158",0.37039566349135,"ADSL"
"10606",1.12369071085954,"PAICS"
"87178",0.620472949135974,"PNPT1"
"5136",-2.17383739834851,""
"107",-2.01788196685236,"ADCY1"
"661",0.568781486828672,"POLR3D"
"5422",0.294248509191,"POLA1"
"953",-0.128801026638458,"ENTPD1"
"954",0.481846003276844,"ENTPD2"
"4830",1.82801483264136,"NME1"
"203",0,"AK1"
"159",0.759407526615356,"ADSS"
"270",-2.80564771096081,"AMPD1"
"4907",-1.18383748768692,"NT5E"
"132",0,"ADK"
"353",0.688613597578952,"APRT"
"100",0.843631064345876,"ADA"
"4860",1.49761767991348,"PNP"
"2766",0,"GMPR"
"3614",0.95049655865496,"IMPDH1"
"8833",1.2390731316066,"GMPS"
"955",0.487097300638863,""
"3251",1.2635355649822,"HPRT1"
"2987",0.989024851228797,"GUK1"
"9615",-1.8029527959608,"GDA"
"55821",-0.743218438862681,"ALLC"
"374659",-0.201078436800316,"HDDC3"
"58497",0.588051764184586,"PRUNE"
"2977",-0.831524781264808,"GUCY1A2"
"9060",0,"PAPSS2"
"5167",-1.11197537579983,"ENPP1"
"5198",-0.309211060355059,"PFAS"
"3704",0.900118388983077,"ITPA"
"318",0,"NUDT2"
"1716",0.685163345938264,"DGUOK"
"55276",0.403486544622893,"PGM2"
"11164",1.35440987966355,"NUDT5"
"2272",-1.05841551544243,"FHIT"
"5313",0,"PKLR"
"1633",0.55703534187167,"DCK"
"84284",0.540527579831345,"NTPCR"
"646625",-1.21843780205657,"URAD"
"5141",-0.815729426752279,"PDE4A"
"5236",-0.511693531331932,"PGM1"
"131870",-1.09305158286331,"NUDT16"
