"","V2","V3"
"1327",0,"COX4I1"
"4718",0.315942937042717,"NDUFC2"
"4717",0,"NDUFC1"
"4716",0.391782044197473,"NDUFB10"
"4715",1.10979323247047,"NDUFB9"
"4714",0,"NDUFB8"
"4713",0.378126205960889,"NDUFB7"
"4712",0.360747818054778,"NDUFB6"
"4711",0.155549264487228,"NDUFB5"
"4710",0.47802337695214,"NDUFB4"
"4709",0.528209597165453,"NDUFB3"
"4708",0.658116355029207,"NDUFB2"
"4707",0,"NDUFB1"
"126328",0.576798064001871,"NDUFA11"
"4706",0.669053076732413,"NDUFAB1"
"4705",-0.147462400128948,"NDUFA10"
"4704",0.731732784260213,"NDUFA9"
"4702",0.456924664207337,"NDUFA8"
"4701",0.529590561058045,"NDUFA7"
"4700",0.519498165629595,"NDUFA6"
"4698",0,"NDUFA5"
"4697",0.397009548528469,"NDUFA4"
"4696",0.401454724870494,"NDUFA3"
"4695",0,"NDUFA2"
"4694",0.491784066571834,"NDUFA1"
"4731",0.167063615913809,"NDUFV3"
"4729",0.241844917583346,"NDUFV2"
"4723",0.232797959541113,"NDUFV1"
"4728",0.705494683093836,"NDUFS8"
"374291",0,"NDUFS7"
"4726",1.01252777762721,"NDUFS6"
"4725",0.685159926739763,"NDUFS5"
"4724",-0.750704627754185,"NDUFS4"
"4722",0.468162301174411,"NDUFS3"
"4720",0.749611616816716,"NDUFS2"
"4719",0,"NDUFS1"
"10063",0.452372304849047,"COX17"
"1355",-0.424765293103234,"COX15"
"1353",-0.262268739082584,"COX11"
"1351",0.658260383951839,"COX8A"
"1350",0,"COX7C"
"1349",0.556573546754993,"COX7B"
"1346",-3.16547789018,"COX7A1"
"1345",0.944764969782273,"COX6C"
"1537",0.953700850335736,"CYC1"
"498",-0.16885152033845,"ATP5A1"
"479",0,"ATP12A"
"5464",0.145193898772265,"PPA1"
"6391",0.629867711945542,"SDHC"
"6392",-0.405572837678835,"SDHD"
"6389",0.202254334283401,"SDHA"
"6390",0.120487116359259,"SDHB"
"10975",0.183930891004489,"UQCR11"
"29796",0.632018864293085,"UQCR10"
"27089",0.311525257158647,"UQCRQ"
"7381",0.244092283851526,"UQCRB"
"7388",0.922488280530377,"UQCRH"
"7385",-0.484868691967098,"UQCRC2"
"7384",0.366040489032043,"UQCRC1"
"7386",0.214569256267812,"UQCRFS1"
"1340",0.686124929479666,"COX6B1"
"1337",0.598055407047822,"COX6A1"
"1329",0.610591707748704,"COX5B"
"9377",0.7437281070642,"COX5A"
"1352",0,"COX10"
"506",0,"ATP5B"
"509",0.810939434844419,"ATP5C1"
"539",0,"ATP5O"
"513",0,"ATP5D"
"514",0.463164191702608,"ATP5E"
"516",0.695882248726952,"ATP5G1"
"515",0.221222931135641,"ATP5F1"
"521",0.337576961273973,"ATP5I"
"522",0.228487689833152,"ATP5J"
"9551",1.1107779431639,"ATP5J2"
"10476",0.408497204026347,"ATP5H"
"10632",0.162088966460843,"ATP5L"
"523",0.237786362925794,"ATP6V1A"
"525",-1.20065431884695,"ATP6V1B1"
"528",0,"ATP6V1C1"
"51382",0,"ATP6V1D"
"529",0,"ATP6V1E1"
"9296",0.857162420341973,"ATP6V1F"
"534",-0.804723517533977,"ATP6V1G2"
"51606",0.137120851681345,"ATP6V1H"
"535",-0.555961199836227,"ATP6V0A1"
"9114",0.16159097988044,"ATP6V0D1"
"8992",0,"ATP6V0E1"
"537",0.802281842022037,"ATP6AP1"
"527",0.731385613451987,"ATP6V0C"
"54539",0.838327209076173,"NDUFB11"
"55967",0.271189621484647,"NDUFA12"
"51079",0.616726621701321,"NDUFA13"
